mode,family_semantics,severity,threshold_fraction,support_width,samples,mean_weighted_native_overlap,mean_induced_certificate_correlation,certification_rescue_rate,primary_signal_semantics,guardrail_semantics,anchoring_status,support_overlap,frontier_overlap,orientation_overlap,ledger_overlap,causal_past_overlap,bdg_kernel_overlap,firewall_overlap,orientation_link_overlap,orientation_link_bin,support_frontier_overlap,support_frontier_bin,orientation_link_count_proxy,old_orientation_triplet_diff,orientation_surface_status,orientation_surface_adjusted_rescue_rate,orientation_specific_sensitivity_proxy,ledger_specific_sensitivity_proxy
orientation_degradation,augmented_exact_k,0.0,0.5,2,430,0.435563,0.435563,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.7395516872094285,high,0.333333,low,5,0.0,distinct_orientation_link_surface,0.005208966255811429,0.26044831279057146,0.052527149999999995
orientation_degradation,augmented_exact_k,0.0,0.5,3,476,0.565849,0.565849,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.5,0.5,0.5,0.716662,0.598398,0.5822,0.585274,0.2946509985608841,low,0.5,medium,5,0.0,distinct_orientation_link_surface,0.014106980028782318,0.7053490014391159,0.042500699999999995
orientation_degradation,augmented_exact_k,0.0,0.5,4,440,0.420445,0.420445,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.61991,0.459952,0.438756,0.455732,0.22836055492002066,low,0.333333,low,4,0.0,distinct_orientation_link_surface,0.015432788901599586,0.7716394450799793,0.0570135
orientation_degradation,augmented_exact_k,0.0,0.75,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.379434279171736,medium,1.0,high,3,0.0,distinct_orientation_link_surface,0.01241131441656528,0.620565720828264,0.0
orientation_degradation,augmented_exact_k,0.0,0.75,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5773509513090681,medium,1.0,high,1,0.0,distinct_orientation_link_surface,0.008452980973818637,0.4226490486909319,0.0
orientation_degradation,augmented_exact_k,0.0,0.75,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08013309477738434,low,1.0,high,3,0.0,distinct_orientation_link_surface,0.018397338104452314,0.9198669052226156,0.0
orientation_degradation,augmented_exact_k,0.0,0.75,4,440,0.649869,0.649869,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.6,0.6,0.6,0.775978,0.678955,0.663139,0.63005,0.25601494075619596,low,0.6,medium,7,0.0,distinct_orientation_link_surface,0.01487970118487608,0.743985059243804,0.03360330000000001
orientation_degradation,augmented_exact_k,0.0,1.0,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17207376721192225,low,1.0,high,1,0.0,distinct_orientation_link_surface,0.016558524655761554,0.8279262327880778,0.0
orientation_degradation,augmented_exact_k,0.0,1.0,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3652496263143046,medium,1.0,high,2,0.0,distinct_orientation_link_surface,0.01269500747371391,0.6347503736856954,0.0
orientation_degradation,augmented_exact_k,0.0,1.0,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.365968084107777,medium,1.0,high,6,0.0,distinct_orientation_link_surface,0.01268063831784446,0.634031915892223,0.0
orientation_degradation,augmented_exact_k,0.0,1.0,4,440,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4780367543241042,medium,1.0,high,3,0.0,distinct_orientation_link_surface,0.010439264913517916,0.5219632456758958,0.0
orientation_degradation,augmented_exact_k,0.25,0.25,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.44441321175503073,medium,1.0,high,4,0.0,distinct_orientation_link_surface,0.06944834853062115,0.5555867882449692,0.0
orientation_degradation,augmented_exact_k,0.25,0.25,2,430,0.435563,0.435563,0.130233,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.37573759174567584,medium,0.333333,low,1,0.0,distinct_orientation_link_surface,0.07803280103179053,0.6242624082543242,0.052527149999999995
orientation_degradation,augmented_exact_k,0.25,0.25,3,476,0.280842,0.280842,0.176471,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.166667,0.166667,0.166667,0.522192,0.324653,0.316118,0.370131,0.5941699593346059,medium,0.166667,low,5,0.0,distinct_orientation_link_surface,0.05072875508317426,0.4058300406653941,0.0716712
orientation_degradation,augmented_exact_k,0.25,0.25,4,440,0.223694,0.223694,0.186364,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.1,0.1,0.1,0.482514,0.27304,0.258439,0.327908,0.10794698179814897,low,0.1,low,3,0.0,distinct_orientation_link_surface,0.11150662727523138,0.892053018201851,0.0776229
orientation_degradation,augmented_exact_k,0.25,0.5,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8448908893757576,high,1.0,high,6,0.0,distinct_orientation_link_surface,0.019388638828030297,0.15510911062424237,0.0
orientation_degradation,augmented_exact_k,0.25,0.5,2,430,0.435563,0.435563,0.130233,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.9297577790363669,high,0.333333,low,4,0.0,distinct_orientation_link_surface,0.008780277620454136,0.07024222096363308,0.052527149999999995
orientation_degradation,augmented_exact_k,0.25,0.5,3,476,0.565849,0.565849,0.117647,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.5,0.5,0.5,0.716662,0.598398,0.5822,0.585274,0.1594211449308835,low,0.5,medium,5,0.0,distinct_orientation_link_surface,0.10507235688363956,0.8405788550691164,0.042500699999999995
orientation_degradation,augmented_exact_k,0.25,0.5,4,440,0.420445,0.420445,0.156818,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.61991,0.459952,0.438756,0.455732,0.206370448773893,low,0.333333,low,1,0.0,distinct_orientation_link_surface,0.09920369390326338,0.793629551226107,0.0570135
orientation_degradation,augmented_exact_k,0.25,0.75,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5526665194330335,medium,1.0,high,5,0.0,distinct_orientation_link_surface,0.05591668507087082,0.44733348056696653,0.0
orientation_degradation,augmented_exact_k,0.25,0.75,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.42594973019326954,medium,1.0,high,3,0.0,distinct_orientation_link_surface,0.07175628372584131,0.5740502698067305,0.0
orientation_degradation,augmented_exact_k,0.25,0.75,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4153212402021729,medium,1.0,high,2,0.0,distinct_orientation_link_surface,0.07308484497472839,0.5846787597978271,0.0
orientation_degradation,augmented_exact_k,0.25,0.75,4,440,0.649869,0.649869,0.093182,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.6,0.6,0.6,0.775978,0.678955,0.663139,0.63005,0.8802923743773794,high,0.6,medium,4,0.0,distinct_orientation_link_surface,0.014963453202827576,0.1197076256226206,0.03360330000000001
orientation_degradation,augmented_exact_k,0.25,1.0,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25367875387241345,low,1.0,high,6,0.0,distinct_orientation_link_surface,0.09329015576594832,0.7463212461275865,0.0
orientation_degradation,augmented_exact_k,0.25,1.0,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8258930224673076,high,1.0,high,2,0.0,distinct_orientation_link_surface,0.021763372191586555,0.17410697753269244,0.0
orientation_degradation,augmented_exact_k,0.25,1.0,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8952780846649655,high,1.0,high,2,0.0,distinct_orientation_link_surface,0.013090239416879312,0.1047219153350345,0.0
orientation_degradation,augmented_exact_k,0.25,1.0,4,440,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15180000879212363,low,1.0,high,4,0.0,distinct_orientation_link_surface,0.10602499890098455,0.8481999912078764,0.0
orientation_degradation,augmented_exact_k,0.5,0.25,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8098103650271974,high,1.0,high,2,0.0,distinct_orientation_link_surface,0.0437436160437446,0.1901896349728026,0.0
orientation_degradation,augmented_exact_k,0.5,0.25,2,430,0.435563,0.435563,0.190698,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.5239527998405296,medium,0.333333,low,5,0.0,distinct_orientation_link_surface,0.1094908560366782,0.47604720015947044,0.052527149999999995
orientation_degradation,augmented_exact_k,0.5,0.25,3,476,0.280842,0.280842,0.264706,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.166667,0.166667,0.166667,0.522192,0.324653,0.316118,0.370131,0.8531071188127031,high,0.166667,low,1,0.0,distinct_orientation_link_surface,0.033785362673078294,0.14689288118729693,0.0716712
orientation_degradation,augmented_exact_k,0.5,0.25,4,440,0.223694,0.223694,0.345455,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.1,0.1,0.1,0.482514,0.27304,0.258439,0.327908,0.19796953664402858,low,0.1,low,3,0.0,distinct_orientation_link_surface,0.1844670065718734,0.8020304633559714,0.0776229
orientation_degradation,augmented_exact_k,0.5,0.5,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6539538950924109,medium,1.0,high,5,0.0,distinct_orientation_link_surface,0.0795906041287455,0.34604610490758914,0.0
orientation_degradation,augmented_exact_k,0.5,0.5,2,430,0.435563,0.435563,0.190698,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.6459747705246278,medium,0.333333,low,5,0.0,distinct_orientation_link_surface,0.0814258027793356,0.3540252294753722,0.052527149999999995
orientation_degradation,augmented_exact_k,0.5,0.5,3,476,0.565849,0.565849,0.178571,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.5,0.5,0.5,0.716662,0.598398,0.5822,0.585274,0.4794632949170268,medium,0.5,medium,4,0.0,distinct_orientation_link_surface,0.11972344216908383,0.5205367050829732,0.042500699999999995
orientation_degradation,augmented_exact_k,0.5,0.5,4,440,0.420445,0.420445,0.304545,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.61991,0.459952,0.438756,0.455732,0.14703591713760988,low,0.333333,low,2,0.0,distinct_orientation_link_surface,0.1961817390583497,0.8529640828623901,0.0570135
orientation_degradation,augmented_exact_k,0.5,0.75,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6795491799559307,high,1.0,high,2,0.0,distinct_orientation_link_surface,0.07370368861013595,0.32045082004406933,0.0
orientation_degradation,augmented_exact_k,0.5,0.75,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.23736285509541993,low,1.0,high,5,0.0,distinct_orientation_link_surface,0.17540654332805342,0.7626371449045801,0.0
orientation_degradation,augmented_exact_k,0.5,0.75,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9193995280594554,high,1.0,high,7,0.0,distinct_orientation_link_surface,0.018538108546325267,0.08060047194054465,0.0
orientation_degradation,augmented_exact_k,0.5,0.75,4,440,0.649869,0.649869,0.175,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.6,0.6,0.6,0.775978,0.678955,0.663139,0.63005,0.08422890115767498,low,0.6,medium,4,0.0,distinct_orientation_link_surface,0.21062735273373473,0.915771098842325,0.03360330000000001
orientation_degradation,augmented_exact_k,0.5,1.0,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10139716474262564,low,1.0,high,1,0.0,distinct_orientation_link_surface,0.2066786521091961,0.8986028352573744,0.0
orientation_degradation,augmented_exact_k,0.5,1.0,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3913341161266053,medium,1.0,high,5,0.0,distinct_orientation_link_surface,0.13999315329088077,0.6086658838733947,0.0
orientation_degradation,augmented_exact_k,0.5,1.0,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13748931701828088,low,1.0,high,7,0.0,distinct_orientation_link_surface,0.19837745708579538,0.8625106829817191,0.0
orientation_degradation,augmented_exact_k,0.5,1.0,4,440,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8621075850976248,high,1.0,high,7,0.0,distinct_orientation_link_surface,0.0317152554275463,0.13789241490237525,0.0
orientation_degradation,augmented_exact_k,0.75,0.25,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2045123883181145,low,1.0,high,3,0.0,distinct_orientation_link_surface,0.2664883499134317,0.7954876116818855,0.0
orientation_degradation,augmented_exact_k,0.75,0.25,2,430,0.435563,0.435563,0.17907,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.8036307614486151,high,0.333333,low,2,0.0,distinct_orientation_link_surface,0.06578369491471393,0.19636923855138488,0.052527149999999995
orientation_degradation,augmented_exact_k,0.75,0.25,3,476,0.280842,0.280842,0.355042,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.166667,0.166667,0.166667,0.522192,0.324653,0.316118,0.370131,0.8394503791632443,high,0.166667,low,7,0.0,distinct_orientation_link_surface,0.05378412298031317,0.16054962083675572,0.0716712
orientation_degradation,augmented_exact_k,0.75,0.25,4,440,0.223694,0.223694,0.379545,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.1,0.1,0.1,0.482514,0.27304,0.258439,0.327908,0.8103257715437606,high,0.1,low,6,0.0,distinct_orientation_link_surface,0.06354086653284019,0.18967422845623938,0.0776229
orientation_degradation,augmented_exact_k,0.75,0.5,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.551073372235099,medium,1.0,high,5,0.0,distinct_orientation_link_surface,0.15039042030124183,0.448926627764901,0.0
orientation_degradation,augmented_exact_k,0.75,0.5,2,430,0.435563,0.435563,0.17907,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.9344967692815545,high,0.333333,low,1,0.0,distinct_orientation_link_surface,0.02194358229067926,0.06550323071844555,0.052527149999999995
orientation_degradation,augmented_exact_k,0.75,0.5,3,476,0.565849,0.565849,0.189076,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.5,0.5,0.5,0.716662,0.598398,0.5822,0.585274,0.7642504768850321,high,0.5,medium,2,0.0,distinct_orientation_link_surface,0.07897609024351425,0.23574952311496788,0.042500699999999995
orientation_degradation,augmented_exact_k,0.75,0.5,4,440,0.420445,0.420445,0.352273,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.61991,0.459952,0.438756,0.455732,0.5394875315675189,medium,0.333333,low,6,0.0,distinct_orientation_link_surface,0.15427167692488117,0.46051246843248106,0.0570135
orientation_degradation,augmented_exact_k,0.75,0.75,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.26987507795262117,low,1.0,high,7,0.0,distinct_orientation_link_surface,0.24459184888587193,0.7301249220473789,0.0
orientation_degradation,augmented_exact_k,0.75,0.75,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.27436291829523635,low,1.0,high,4,0.0,distinct_orientation_link_surface,0.24308842237109585,0.7256370817047637,0.0
orientation_degradation,augmented_exact_k,0.75,0.75,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6598491947528937,medium,1.0,high,2,0.0,distinct_orientation_link_surface,0.11395051975778062,0.3401508052471063,0.0
orientation_degradation,augmented_exact_k,0.75,0.75,4,440,0.649869,0.649869,0.184091,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.6,0.6,0.6,0.775978,0.678955,0.663139,0.63005,0.8374065912502537,high,0.6,medium,2,0.0,distinct_orientation_link_surface,0.054468791931165,0.16259340874974626,0.03360330000000001
orientation_degradation,augmented_exact_k,0.75,1.0,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10389973892237336,low,1.0,high,4,0.0,distinct_orientation_link_surface,0.30019358746100494,0.8961002610776266,0.0
orientation_degradation,augmented_exact_k,0.75,1.0,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4032065280196281,medium,1.0,high,2,0.0,distinct_orientation_link_surface,0.1999258131134246,0.5967934719803719,0.0
orientation_degradation,augmented_exact_k,0.75,1.0,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22563653312149323,low,1.0,high,7,0.0,distinct_orientation_link_surface,0.2594117614042998,0.7743634668785068,0.0
orientation_degradation,augmented_exact_k,0.75,1.0,4,440,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.39284891015617823,medium,1.0,high,7,0.0,distinct_orientation_link_surface,0.20339561509768028,0.6071510898438217,0.0
orientation_degradation,augmented_exact_k,1.0,0.25,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4628233278445082,medium,1.0,high,2,0.0,distinct_orientation_link_surface,0.2363577357484164,0.5371766721554918,0.0
orientation_degradation,augmented_exact_k,1.0,0.25,2,430,0.435563,0.435563,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.7050652588841511,high,0.333333,low,2,0.0,distinct_orientation_link_surface,0.12977128609097355,0.29493474111584894,0.052527149999999995
orientation_degradation,augmented_exact_k,1.0,0.25,3,476,0.280842,0.280842,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.166667,0.166667,0.166667,0.522192,0.324653,0.316118,0.370131,0.2987061547104783,low,0.166667,low,7,0.0,distinct_orientation_link_surface,0.3085692919273895,0.7012938452895217,0.0716712
orientation_degradation,augmented_exact_k,1.0,0.25,4,440,0.223694,0.223694,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.1,0.1,0.1,0.482514,0.27304,0.258439,0.327908,0.545642542565185,medium,0.1,low,1,0.0,distinct_orientation_link_surface,0.1999172812713186,0.45435745743481504,0.0776229
orientation_degradation,augmented_exact_k,1.0,0.5,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13901642670688494,low,1.0,high,1,0.0,distinct_orientation_link_surface,0.3788327722489706,0.860983573293115,0.0
orientation_degradation,augmented_exact_k,1.0,0.5,2,430,0.435563,0.435563,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.6813932039912369,high,0.333333,low,6,0.0,distinct_orientation_link_surface,0.14018699024385575,0.31860679600876307,0.052527149999999995
orientation_degradation,augmented_exact_k,1.0,0.5,3,476,0.565849,0.565849,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.5,0.5,0.5,0.716662,0.598398,0.5822,0.585274,0.4967038125597601,medium,0.5,medium,4,0.0,distinct_orientation_link_surface,0.22145032247370558,0.50329618744024,0.042500699999999995
orientation_degradation,augmented_exact_k,1.0,0.5,4,440,0.420445,0.420445,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.61991,0.459952,0.438756,0.455732,0.1406306725904061,low,0.333333,low,7,0.0,distinct_orientation_link_surface,0.37812250406022135,0.8593693274095939,0.0570135
orientation_degradation,augmented_exact_k,1.0,0.75,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6640971679505295,medium,1.0,high,1,0.0,distinct_orientation_link_surface,0.147797246101767,0.33590283204947047,0.0
orientation_degradation,augmented_exact_k,1.0,0.75,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5519137492123565,medium,1.0,high,5,0.0,distinct_orientation_link_surface,0.19715795034656317,0.4480862507876435,0.0
orientation_degradation,augmented_exact_k,1.0,0.75,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5168521338434955,medium,1.0,high,4,0.0,distinct_orientation_link_surface,0.212585061108862,0.4831478661565045,0.0
orientation_degradation,augmented_exact_k,1.0,0.75,4,440,0.649869,0.649869,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.6,0.6,0.6,0.775978,0.678955,0.663139,0.63005,0.7449629083744264,high,0.6,medium,3,0.0,distinct_orientation_link_surface,0.1122163203152524,0.25503709162557364,0.03360330000000001
orientation_degradation,augmented_exact_k,1.0,1.0,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4210588958679987,medium,1.0,high,6,0.0,distinct_orientation_link_surface,0.25473408581808055,0.5789411041320013,0.0
orientation_degradation,augmented_exact_k,1.0,1.0,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4595101021146055,medium,1.0,high,2,0.0,distinct_orientation_link_surface,0.23781555506957358,0.5404898978853945,0.0
orientation_degradation,augmented_exact_k,1.0,1.0,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6842596540482727,high,1.0,high,1,0.0,distinct_orientation_link_surface,0.13892575221876,0.3157403459517273,0.0
orientation_degradation,augmented_exact_k,1.0,1.0,4,440,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.679783197268291,high,1.0,high,5,0.0,distinct_orientation_link_surface,0.140895393201952,0.32021680273170905,0.0
selector_stress,at_least_k,0.0,0.25,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7075621938308913,high,1.0,high,7,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.0,0.25,2,430,0.435563,0.435563,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.28606864031212165,low,0.333333,low,4,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.0,0.25,3,476,0.423733,0.423733,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.619029,0.461096,0.450049,0.48298,0.20913604851056453,low,0.333333,low,2,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.0,0.25,4,440,0.420024,0.420024,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.614318,0.457361,0.44056,0.464683,0.19555511974155287,low,0.333333,low,7,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.0,0.5,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4442673381303869,medium,1.0,high,2,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.0,0.5,2,430,0.435563,0.435563,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.19259409643042663,low,0.333333,low,5,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.0,0.5,3,476,0.565849,0.565849,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.5,0.5,0.5,0.716662,0.598398,0.5822,0.585274,0.8247185641956865,high,0.5,medium,5,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.0,0.5,4,440,0.508639,0.508639,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.436364,0.436364,0.436364,0.678448,0.543352,0.524495,0.524466,0.5489946240413593,medium,0.436364,medium,4,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
