family_semantics,certification_regime,mode,severity,threshold_fraction,support_width,samples,family_size_mean,parent_in_family_rate,strict_parent_loss_rate,family_internal_loss_rate,strict_rescue_rate,family_internal_survival_rate,family_internal_resilience_rate,comparison_valid_rate,metric_artifact_risk_rate,mean_apples_to_apples_loss_delta
at_least_k,cut_level,ledger_failure,0.25,0.75,3,476,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,ledger_failure,0.25,0.75,4,440,5.0,1.0,0.486364,0.0,0.486364,1.0,1.0,1.0,0.0,-0.486364
at_least_k,cut_level,ledger_failure,0.25,1.0,1,1054,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,ledger_failure,0.25,1.0,2,430,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,ledger_failure,0.25,1.0,3,476,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,ledger_failure,0.25,1.0,4,440,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,ledger_failure,0.5,0.25,1,1054,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,ledger_failure,0.5,0.25,2,430,3.0,1.0,0.588372,0.0,0.588372,1.0,1.0,1.0,0.0,-0.588372
at_least_k,cut_level,ledger_failure,0.5,0.25,3,476,7.0,1.0,0.462185,0.0,0.462185,1.0,1.0,1.0,0.0,-0.462185
at_least_k,cut_level,ledger_failure,0.5,0.25,4,440,15.0,1.0,0.568182,0.0,0.568182,1.0,1.0,1.0,0.0,-0.568182
at_least_k,cut_level,ledger_failure,0.5,0.5,1,1054,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,ledger_failure,0.5,0.5,2,430,3.0,1.0,0.588372,0.0,0.588372,1.0,1.0,1.0,0.0,-0.588372
at_least_k,cut_level,ledger_failure,0.5,0.5,3,476,4.0,1.0,0.512605,0.0,0.512605,1.0,1.0,1.0,0.0,-0.512605
at_least_k,cut_level,ledger_failure,0.5,0.5,4,440,11.0,1.0,0.575,0.0,0.575,1.0,1.0,1.0,0.0,-0.575
at_least_k,cut_level,ledger_failure,0.5,0.75,1,1054,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,ledger_failure,0.5,0.75,2,430,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,ledger_failure,0.5,0.75,3,476,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,ledger_failure,0.5,0.75,4,440,5.0,1.0,0.620455,0.0,0.620455,1.0,1.0,1.0,0.0,-0.620455
at_least_k,cut_level,ledger_failure,0.5,1.0,1,1054,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,ledger_failure,0.5,1.0,2,430,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,ledger_failure,0.5,1.0,3,476,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,ledger_failure,0.5,1.0,4,440,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,ledger_failure,0.75,0.25,1,1054,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,ledger_failure,0.75,0.25,2,430,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,ledger_failure,0.75,0.25,3,476,7.0,1.0,0.878151,0.0,0.878151,1.0,1.0,1.0,0.0,-0.878151
at_least_k,cut_level,ledger_failure,0.75,0.25,4,440,15.0,1.0,0.8,0.0,0.8,1.0,1.0,1.0,0.0,-0.8
at_least_k,cut_level,ledger_failure,0.75,0.5,1,1054,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,ledger_failure,0.75,0.5,2,430,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,ledger_failure,0.75,0.5,3,476,4.0,1.0,0.785714,0.0,0.785714,1.0,1.0,1.0,0.0,-0.785714
at_least_k,cut_level,ledger_failure,0.75,0.5,4,440,11.0,1.0,0.752273,0.0,0.752273,1.0,1.0,1.0,0.0,-0.752273
at_least_k,cut_level,ledger_failure,0.75,0.75,1,1054,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,ledger_failure,0.75,0.75,2,430,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,ledger_failure,0.75,0.75,3,476,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,ledger_failure,0.75,0.75,4,440,5.0,1.0,0.697727,0.0,0.697727,1.0,1.0,1.0,0.0,-0.697727
at_least_k,cut_level,ledger_failure,0.75,1.0,1,1054,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,ledger_failure,0.75,1.0,2,430,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,ledger_failure,0.75,1.0,3,476,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,ledger_failure,0.75,1.0,4,440,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,ledger_failure,1.0,0.25,1,1054,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,ledger_failure,1.0,0.25,2,430,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,ledger_failure,1.0,0.25,3,476,7.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,ledger_failure,1.0,0.25,4,440,15.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,ledger_failure,1.0,0.5,1,1054,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,ledger_failure,1.0,0.5,2,430,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,ledger_failure,1.0,0.5,3,476,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,ledger_failure,1.0,0.5,4,440,11.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,ledger_failure,1.0,0.75,1,1054,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,ledger_failure,1.0,0.75,2,430,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,ledger_failure,1.0,0.75,3,476,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,ledger_failure,1.0,0.75,4,440,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,ledger_failure,1.0,1.0,1,1054,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,ledger_failure,1.0,1.0,2,430,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,ledger_failure,1.0,1.0,3,476,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,ledger_failure,1.0,1.0,4,440,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,0.0,0.25,1,1054,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,0.0,0.25,2,430,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,0.0,0.25,3,476,7.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,0.0,0.25,4,440,15.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,0.0,0.5,1,1054,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,0.0,0.5,2,430,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,0.0,0.5,3,476,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,0.0,0.5,4,440,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,0.0,0.75,1,1054,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,0.0,0.75,2,430,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,0.0,0.75,3,476,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,0.0,0.75,4,440,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,0.0,1.0,1,1054,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,0.0,1.0,2,430,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,0.0,1.0,3,476,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,0.0,1.0,4,440,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,0.25,0.25,1,1054,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,0.25,0.25,2,430,3.0,1.0,0.406977,0.0,0.406977,1.0,1.0,1.0,0.0,-0.406977
at_least_k,cut_level,orientation_degradation,0.25,0.25,3,476,7.0,1.0,0.292017,0.0,0.292017,1.0,1.0,1.0,0.0,-0.292017
at_least_k,cut_level,orientation_degradation,0.25,0.25,4,440,15.0,1.0,0.386364,0.0,0.386364,1.0,1.0,1.0,0.0,-0.386364
at_least_k,cut_level,orientation_degradation,0.25,0.5,1,1054,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,0.25,0.5,2,430,3.0,1.0,0.406977,0.0,0.406977,1.0,1.0,1.0,0.0,-0.406977
at_least_k,cut_level,orientation_degradation,0.25,0.5,3,476,4.0,1.0,0.315126,0.0,0.315126,1.0,1.0,1.0,0.0,-0.315126
at_least_k,cut_level,orientation_degradation,0.25,0.5,4,440,11.0,1.0,0.440909,0.0,0.440909,1.0,1.0,1.0,0.0,-0.440909
at_least_k,cut_level,orientation_degradation,0.25,0.75,1,1054,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,0.25,0.75,2,430,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,0.25,0.75,3,476,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,0.25,0.75,4,440,5.0,1.0,0.468182,0.0,0.468182,1.0,1.0,1.0,0.0,-0.468182
at_least_k,cut_level,orientation_degradation,0.25,1.0,1,1054,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,0.25,1.0,2,430,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,0.25,1.0,3,476,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,0.25,1.0,4,440,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,0.5,0.25,1,1054,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,0.5,0.25,2,430,3.0,1.0,0.709302,0.0,0.709302,1.0,1.0,1.0,0.0,-0.709302
at_least_k,cut_level,orientation_degradation,0.5,0.25,3,476,7.0,1.0,0.569328,0.0,0.569328,1.0,1.0,1.0,0.0,-0.569328
at_least_k,cut_level,orientation_degradation,0.5,0.25,4,440,15.0,1.0,0.593182,0.0,0.593182,1.0,1.0,1.0,0.0,-0.593182
at_least_k,cut_level,orientation_degradation,0.5,0.5,1,1054,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,0.5,0.5,2,430,3.0,1.0,0.709302,0.0,0.709302,1.0,1.0,1.0,0.0,-0.709302
at_least_k,cut_level,orientation_degradation,0.5,0.5,3,476,4.0,1.0,0.581933,0.0,0.581933,1.0,1.0,1.0,0.0,-0.581933
at_least_k,cut_level,orientation_degradation,0.5,0.5,4,440,11.0,1.0,0.506818,0.0,0.506818,1.0,1.0,1.0,0.0,-0.506818
at_least_k,cut_level,orientation_degradation,0.5,0.75,1,1054,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,0.5,0.75,2,430,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,0.5,0.75,3,476,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,0.5,0.75,4,440,5.0,1.0,0.588636,0.0,0.588636,1.0,1.0,1.0,0.0,-0.588636
at_least_k,cut_level,orientation_degradation,0.5,1.0,1,1054,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,0.5,1.0,2,430,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,0.5,1.0,3,476,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,0.5,1.0,4,440,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,0.75,0.25,1,1054,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,0.75,0.25,2,430,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,0.75,0.25,3,476,7.0,1.0,0.901261,0.0,0.901261,1.0,1.0,1.0,0.0,-0.901261
at_least_k,cut_level,orientation_degradation,0.75,0.25,4,440,15.0,1.0,0.806818,0.0,0.806818,1.0,1.0,1.0,0.0,-0.806818
at_least_k,cut_level,orientation_degradation,0.75,0.5,1,1054,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,0.75,0.5,2,430,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,0.75,0.5,3,476,4.0,1.0,0.85084,0.0,0.85084,1.0,1.0,1.0,0.0,-0.85084
at_least_k,cut_level,orientation_degradation,0.75,0.5,4,440,11.0,1.0,0.793182,0.0,0.793182,1.0,1.0,1.0,0.0,-0.793182
at_least_k,cut_level,orientation_degradation,0.75,0.75,1,1054,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,0.75,0.75,2,430,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,0.75,0.75,3,476,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,0.75,0.75,4,440,5.0,1.0,0.793182,0.0,0.793182,1.0,1.0,1.0,0.0,-0.793182
at_least_k,cut_level,orientation_degradation,0.75,1.0,1,1054,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,0.75,1.0,2,430,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,0.75,1.0,3,476,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,0.75,1.0,4,440,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,1.0,0.25,1,1054,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,1.0,0.25,2,430,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,1.0,0.25,3,476,7.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,1.0,0.25,4,440,15.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,1.0,0.5,1,1054,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,1.0,0.5,2,430,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,1.0,0.5,3,476,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,1.0,0.5,4,440,11.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,1.0,0.75,1,1054,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,1.0,0.75,2,430,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,1.0,0.75,3,476,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,1.0,0.75,4,440,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,1.0,1.0,1,1054,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,1.0,1.0,2,430,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,1.0,1.0,3,476,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,orientation_degradation,1.0,1.0,4,440,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.0,0.25,1,1054,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.0,0.25,2,430,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.0,0.25,3,476,7.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.0,0.25,4,440,15.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.0,0.5,1,1054,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.0,0.5,2,430,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.0,0.5,3,476,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.0,0.5,4,440,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.0,0.75,1,1054,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.0,0.75,2,430,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.0,0.75,3,476,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.0,0.75,4,440,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.0,1.0,1,1054,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.0,1.0,2,430,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.0,1.0,3,476,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.0,1.0,4,440,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.25,0.25,1,1054,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.25,0.25,2,430,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.25,0.25,3,476,7.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.25,0.25,4,440,15.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.25,0.5,1,1054,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.25,0.5,2,430,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.25,0.5,3,476,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.25,0.5,4,440,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.25,0.75,1,1054,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.25,0.75,2,430,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.25,0.75,3,476,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.25,0.75,4,440,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.25,1.0,1,1054,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.25,1.0,2,430,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.25,1.0,3,476,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.25,1.0,4,440,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.5,0.25,1,1054,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.5,0.25,2,430,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.5,0.25,3,476,7.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.5,0.25,4,440,15.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.5,0.5,1,1054,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.5,0.5,2,430,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.5,0.5,3,476,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.5,0.5,4,440,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.5,0.75,1,1054,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.5,0.75,2,430,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.5,0.75,3,476,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.5,0.75,4,440,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.5,1.0,1,1054,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.5,1.0,2,430,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.5,1.0,3,476,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.5,1.0,4,440,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.75,0.25,1,1054,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.75,0.25,2,430,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.75,0.25,3,476,7.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.75,0.25,4,440,15.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.75,0.5,1,1054,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.75,0.5,2,430,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.75,0.5,3,476,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.75,0.5,4,440,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.75,0.75,1,1054,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.75,0.75,2,430,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.75,0.75,3,476,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.75,0.75,4,440,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
at_least_k,cut_level,selector_stress,0.75,1.0,1,1054,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
