motif,site,mode,severity,seed,support_width,before_supported,before_causally_ready,before_operationally_ready,before_strict_commits,before_selected_commits,after_supported,after_causally_ready,after_support_available,after_operationally_ready,after_strict_commits,after_selected_commits,lost_support_certification,lost_causal_reachability,lost_support_availability,lost_operational_readiness,lost_strict_commit,lost_selected_commit,ledger_gate_loss,orientation_gate_loss,selector_stress_loss,finality_depth_before,finality_depth_after,finality_depth_shift,recovery_length,affected_support_vertices,affected_edge_count,added_competitors,intervention_detail,run_seed,nodes,edges,motifs,target_count,support_width_classes_in_seed
renewal_7,7,support_delay,0.75,103,4,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,5,9,4,,[],0,0,delay_depth=4,27,33,47,49,12,"[1, 2, 3, 4]"
renewal_20,20,support_delay,0.75,103,3,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,5,9,4,,[],0,0,delay_depth=4,27,33,47,49,12,"[1, 2, 3, 4]"
renewal_25,25,support_delay,0.75,103,2,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,6,10,4,,[],0,0,delay_depth=4,27,33,47,49,12,"[1, 2, 3, 4]"
renewal_1,1,support_delay,0.75,103,1,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,0,4,4,4,[],0,0,delay_depth=4,27,33,47,49,12,"[1, 2, 3, 4]"
renewal_5,5,support_delay,0.5,103,1,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,4,6,2,2,[],0,0,delay_depth=2,27,33,47,49,12,"[1, 2, 3, 4]"
renewal_4,4,support_delay,0.5,103,1,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,0,2,2,2,[],0,0,delay_depth=2,27,33,47,49,12,"[1, 2, 3, 4]"
renewal_18,18,support_delay,0.5,103,4,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,5,7,2,2,[],0,0,delay_depth=2,27,33,47,49,12,"[1, 2, 3, 4]"
renewal_3,3,support_delay,0.5,103,1,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,4,6,2,2,[],0,0,delay_depth=2,27,33,47,49,12,"[1, 2, 3, 4]"
renewal_11,11,support_delay,0.5,103,4,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,5,7,2,2,[],0,0,delay_depth=2,27,33,47,49,12,"[1, 2, 3, 4]"
renewal_23,23,support_delay,0.5,103,3,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,,,,,[],0,0,delay_depth=2,27,33,47,49,12,"[1, 2, 3, 4]"
renewal_30,30,support_delay,0.5,103,2,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,,,,,[],0,0,delay_depth=2,27,33,47,49,12,"[1, 2, 3, 4]"
renewal_2,2,support_delay,0.5,103,1,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,0,2,2,2,[],0,0,delay_depth=2,27,33,47,49,12,"[1, 2, 3, 4]"
renewal_7,7,support_delay,0.5,103,4,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,5,7,2,2,[],0,0,delay_depth=2,27,33,47,49,12,"[1, 2, 3, 4]"
renewal_20,20,support_delay,0.5,103,3,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,5,7,2,,[],0,0,delay_depth=2,27,33,47,49,12,"[1, 2, 3, 4]"
renewal_25,25,support_delay,0.5,103,2,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,6,8,2,,[],0,0,delay_depth=2,27,33,47,49,12,"[1, 2, 3, 4]"
renewal_1,1,support_delay,0.5,103,1,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,0,2,2,2,[],0,0,delay_depth=2,27,33,47,49,12,"[1, 2, 3, 4]"
renewal_5,5,support_delay,0.25,103,1,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,4,5,1,1,[],0,0,delay_depth=1,27,33,47,49,12,"[1, 2, 3, 4]"
renewal_4,4,support_delay,0.25,103,1,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,0,1,1,1,[],0,0,delay_depth=1,27,33,47,49,12,"[1, 2, 3, 4]"
renewal_18,18,support_delay,0.25,103,4,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,5,6,1,2,[],0,0,delay_depth=1,27,33,47,49,12,"[1, 2, 3, 4]"
renewal_3,3,support_delay,0.25,103,1,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,4,5,1,1,[],0,0,delay_depth=1,27,33,47,49,12,"[1, 2, 3, 4]"
renewal_11,11,support_delay,0.25,103,4,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,5,6,1,1,[],0,0,delay_depth=1,27,33,47,49,12,"[1, 2, 3, 4]"
renewal_23,23,support_delay,0.25,103,3,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,,,,1,[],0,0,delay_depth=1,27,33,47,49,12,"[1, 2, 3, 4]"
renewal_30,30,support_delay,0.25,103,2,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,,,,,[],0,0,delay_depth=1,27,33,47,49,12,"[1, 2, 3, 4]"
renewal_2,2,support_delay,0.25,103,1,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,0,1,1,1,[],0,0,delay_depth=1,27,33,47,49,12,"[1, 2, 3, 4]"
renewal_7,7,support_delay,0.25,103,4,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,5,6,1,1,[],0,0,delay_depth=1,27,33,47,49,12,"[1, 2, 3, 4]"
renewal_20,20,support_delay,0.25,103,3,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,5,6,1,1,[],0,0,delay_depth=1,27,33,47,49,12,"[1, 2, 3, 4]"
renewal_25,25,support_delay,0.25,103,2,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,6,7,1,,[],0,0,delay_depth=1,27,33,47,49,12,"[1, 2, 3, 4]"
renewal_1,1,support_delay,0.25,103,1,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,0,1,1,1,[],0,0,delay_depth=1,27,33,47,49,12,"[1, 2, 3, 4]"
renewal_5,5,support_delay,0.0,103,1,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,4,4,0,0,[],0,0,delay_depth=0,27,33,47,49,12,"[1, 2, 3, 4]"
renewal_4,4,support_delay,0.0,103,1,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,[],0,0,delay_depth=0,27,33,47,49,12,"[1, 2, 3, 4]"
renewal_18,18,support_delay,0.0,103,4,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,5,5,0,0,[],0,0,delay_depth=0,27,33,47,49,12,"[1, 2, 3, 4]"
renewal_3,3,support_delay,0.0,103,1,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,4,4,0,0,[],0,0,delay_depth=0,27,33,47,49,12,"[1, 2, 3, 4]"
renewal_11,11,support_delay,0.0,103,4,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,5,5,0,0,[],0,0,delay_depth=0,27,33,47,49,12,"[1, 2, 3, 4]"
renewal_23,23,support_delay,0.0,103,3,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,,,,0,[],0,0,delay_depth=0,27,33,47,49,12,"[1, 2, 3, 4]"
renewal_30,30,support_delay,0.0,103,2,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,,,,0,[],0,0,delay_depth=0,27,33,47,49,12,"[1, 2, 3, 4]"
renewal_2,2,support_delay,0.0,103,1,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,[],0,0,delay_depth=0,27,33,47,49,12,"[1, 2, 3, 4]"
renewal_7,7,support_delay,0.0,103,4,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,5,5,0,0,[],0,0,delay_depth=0,27,33,47,49,12,"[1, 2, 3, 4]"
renewal_20,20,support_delay,0.0,103,3,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,5,5,0,0,[],0,0,delay_depth=0,27,33,47,49,12,"[1, 2, 3, 4]"
renewal_25,25,support_delay,0.0,103,2,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,6,6,0,0,[],0,0,delay_depth=0,27,33,47,49,12,"[1, 2, 3, 4]"
renewal_1,1,support_delay,0.0,103,1,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,[],0,0,delay_depth=0,27,33,47,49,12,"[1, 2, 3, 4]"
renewal_5,5,frontier_dropout,1.0,103,1,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,4,,,,[1],0,0,unavailable_support_vertices=[1],27,33,47,49,12,"[1, 2, 3, 4]"
renewal_4,4,frontier_dropout,1.0,103,1,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,0,,,,[0],0,0,unavailable_support_vertices=[0],27,33,47,49,12,"[1, 2, 3, 4]"
renewal_18,18,frontier_dropout,1.0,103,4,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,5,,,,"[9, 13, 14, 15]",0,0,"unavailable_support_vertices=[9, 13, 14, 15]",27,33,47,49,12,"[1, 2, 3, 4]"
renewal_3,3,frontier_dropout,1.0,103,1,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,4,,,,[1],0,0,unavailable_support_vertices=[1],27,33,47,49,12,"[1, 2, 3, 4]"
renewal_11,11,frontier_dropout,1.0,103,4,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,5,,,,"[4, 7, 8, 10]",0,0,"unavailable_support_vertices=[4, 7, 8, 10]",27,33,47,49,12,"[1, 2, 3, 4]"
renewal_23,23,frontier_dropout,1.0,103,3,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,,,,,"[19, 21, 22]",0,0,"unavailable_support_vertices=[19, 21, 22]",27,33,47,49,12,"[1, 2, 3, 4]"
renewal_30,30,frontier_dropout,1.0,103,2,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,,,,,"[23, 26]",0,0,"unavailable_support_vertices=[23, 26]",27,33,47,49,12,"[1, 2, 3, 4]"
renewal_2,2,frontier_dropout,1.0,103,1,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,0,,,,[0],0,0,unavailable_support_vertices=[0],27,33,47,49,12,"[1, 2, 3, 4]"
renewal_7,7,frontier_dropout,1.0,103,4,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,5,,,,"[2, 3, 5, 6]",0,0,"unavailable_support_vertices=[2, 3, 5, 6]",27,33,47,49,12,"[1, 2, 3, 4]"
renewal_20,20,frontier_dropout,1.0,103,3,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,5,,,,"[11, 17, 18]",0,0,"unavailable_support_vertices=[11, 17, 18]",27,33,47,49,12,"[1, 2, 3, 4]"
renewal_25,25,frontier_dropout,1.0,103,2,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,6,,,,"[20, 24]",0,0,"unavailable_support_vertices=[20, 24]",27,33,47,49,12,"[1, 2, 3, 4]"
renewal_1,1,frontier_dropout,1.0,103,1,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,0,,,,[0],0,0,unavailable_support_vertices=[0],27,33,47,49,12,"[1, 2, 3, 4]"
renewal_5,5,frontier_dropout,0.75,103,1,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,4,,,,[1],0,0,unavailable_support_vertices=[1],27,33,47,49,12,"[1, 2, 3, 4]"
renewal_4,4,frontier_dropout,0.75,103,1,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,0,,,,[0],0,0,unavailable_support_vertices=[0],27,33,47,49,12,"[1, 2, 3, 4]"
renewal_18,18,frontier_dropout,0.75,103,4,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,5,,,,"[13, 14, 15]",0,0,"unavailable_support_vertices=[13, 14, 15]",27,33,47,49,12,"[1, 2, 3, 4]"
renewal_3,3,frontier_dropout,0.75,103,1,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,4,,,,[1],0,0,unavailable_support_vertices=[1],27,33,47,49,12,"[1, 2, 3, 4]"
renewal_11,11,frontier_dropout,0.75,103,4,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,5,,,,"[7, 8, 10]",0,0,"unavailable_support_vertices=[7, 8, 10]",27,33,47,49,12,"[1, 2, 3, 4]"
renewal_23,23,frontier_dropout,0.75,103,3,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,,,,,"[19, 21, 22]",0,0,"unavailable_support_vertices=[19, 21, 22]",27,33,47,49,12,"[1, 2, 3, 4]"
renewal_30,30,frontier_dropout,0.75,103,2,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,,,,,"[23, 26]",0,0,"unavailable_support_vertices=[23, 26]",27,33,47,49,12,"[1, 2, 3, 4]"
renewal_2,2,frontier_dropout,0.75,103,1,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,0,,,,[0],0,0,unavailable_support_vertices=[0],27,33,47,49,12,"[1, 2, 3, 4]"
renewal_7,7,frontier_dropout,0.75,103,4,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,5,,,,"[2, 3, 5]",0,0,"unavailable_support_vertices=[2, 3, 5]",27,33,47,49,12,"[1, 2, 3, 4]"
renewal_20,20,frontier_dropout,0.75,103,3,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,5,,,,"[11, 17, 18]",0,0,"unavailable_support_vertices=[11, 17, 18]",27,33,47,49,12,"[1, 2, 3, 4]"
renewal_25,25,frontier_dropout,0.75,103,2,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,6,,,,"[20, 24]",0,0,"unavailable_support_vertices=[20, 24]",27,33,47,49,12,"[1, 2, 3, 4]"
renewal_1,1,frontier_dropout,0.75,103,1,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,0,,,,[0],0,0,unavailable_support_vertices=[0],27,33,47,49,12,"[1, 2, 3, 4]"
renewal_5,5,frontier_dropout,0.5,103,1,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,4,,,,[1],0,0,unavailable_support_vertices=[1],27,33,47,49,12,"[1, 2, 3, 4]"
renewal_4,4,frontier_dropout,0.5,103,1,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,0,,,,[0],0,0,unavailable_support_vertices=[0],27,33,47,49,12,"[1, 2, 3, 4]"
renewal_18,18,frontier_dropout,0.5,103,4,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,5,,,,"[14, 15]",0,0,"unavailable_support_vertices=[14, 15]",27,33,47,49,12,"[1, 2, 3, 4]"
renewal_3,3,frontier_dropout,0.5,103,1,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,4,,,,[1],0,0,unavailable_support_vertices=[1],27,33,47,49,12,"[1, 2, 3, 4]"
renewal_11,11,frontier_dropout,0.5,103,4,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,5,,,,"[7, 8]",0,0,"unavailable_support_vertices=[7, 8]",27,33,47,49,12,"[1, 2, 3, 4]"
renewal_23,23,frontier_dropout,0.5,103,3,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,,,,,"[19, 22]",0,0,"unavailable_support_vertices=[19, 22]",27,33,47,49,12,"[1, 2, 3, 4]"
renewal_30,30,frontier_dropout,0.5,103,2,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,,,,,[23],0,0,unavailable_support_vertices=[23],27,33,47,49,12,"[1, 2, 3, 4]"
renewal_2,2,frontier_dropout,0.5,103,1,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,0,,,,[0],0,0,unavailable_support_vertices=[0],27,33,47,49,12,"[1, 2, 3, 4]"
renewal_7,7,frontier_dropout,0.5,103,4,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,5,,,,"[3, 5]",0,0,"unavailable_support_vertices=[3, 5]",27,33,47,49,12,"[1, 2, 3, 4]"
renewal_20,20,frontier_dropout,0.5,103,3,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,5,,,,"[17, 18]",0,0,"unavailable_support_vertices=[17, 18]",27,33,47,49,12,"[1, 2, 3, 4]"
renewal_25,25,frontier_dropout,0.5,103,2,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,6,,,,[20],0,0,unavailable_support_vertices=[20],27,33,47,49,12,"[1, 2, 3, 4]"
renewal_1,1,frontier_dropout,0.5,103,1,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,0,,,,[0],0,0,unavailable_support_vertices=[0],27,33,47,49,12,"[1, 2, 3, 4]"
renewal_5,5,frontier_dropout,0.25,103,1,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,4,,,,[1],0,0,unavailable_support_vertices=[1],27,33,47,49,12,"[1, 2, 3, 4]"
renewal_4,4,frontier_dropout,0.25,103,1,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,0,,,,[0],0,0,unavailable_support_vertices=[0],27,33,47,49,12,"[1, 2, 3, 4]"
renewal_18,18,frontier_dropout,0.25,103,4,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,5,,,,[15],0,0,unavailable_support_vertices=[15],27,33,47,49,12,"[1, 2, 3, 4]"
renewal_3,3,frontier_dropout,0.25,103,1,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,4,,,,[1],0,0,unavailable_support_vertices=[1],27,33,47,49,12,"[1, 2, 3, 4]"
renewal_11,11,frontier_dropout,0.25,103,4,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,5,,,,[10],0,0,unavailable_support_vertices=[10],27,33,47,49,12,"[1, 2, 3, 4]"
