run_seed,motif,motif_kind,site,threshold_fraction,family_semantics,support_width,family_size,pair_count,active_all_pairs_orientation_jaccard,active_parent_anchored_orientation_jaccard,active_orientation_overlap_bin,bad_member_indexed_all_pairs_jaccard,member_index_delta
103,renewal_31,renewal,31,0.5,at_least_k,2,3,3,0.333333,0.375,medium,0.0,0.333333
103,renewal_31,renewal,31,0.5,augmented_exact_k,2,3,3,0.333333,0.375,medium,0.0,0.333333
103,renewal_31,renewal,31,0.25,at_least_k,2,3,3,0.333333,0.375,medium,0.0,0.333333
103,renewal_31,renewal,31,0.25,augmented_exact_k,2,3,3,0.333333,0.375,medium,0.0,0.333333
103,renewal_21,renewal,21,1.0,at_least_k,3,1,0,0.0,0.0,low,0.0,0.0
103,renewal_21,renewal,21,1.0,augmented_exact_k,3,1,0,0.0,0.0,low,0.0,0.0
103,renewal_21,renewal,21,0.75,at_least_k,3,1,0,0.0,0.0,low,0.0,0.0
103,renewal_21,renewal,21,0.75,augmented_exact_k,3,1,0,0.0,0.0,low,0.0,0.0
103,renewal_21,renewal,21,0.5,at_least_k,3,4,6,0.5,0.444444,medium,0.111111,0.388889
103,renewal_21,renewal,21,0.5,augmented_exact_k,3,4,6,0.5,0.444444,medium,0.111111,0.388889
103,renewal_21,renewal,21,0.25,at_least_k,3,7,21,0.333333,0.222222,medium,0.095238,0.238095
103,renewal_21,renewal,21,0.25,augmented_exact_k,3,4,6,0.166667,0.111111,low,0.055556,0.111111
103,renewal_16,renewal,16,1.0,at_least_k,4,1,0,0.0,0.0,low,0.0,0.0
103,renewal_16,renewal,16,1.0,augmented_exact_k,4,1,0,0.0,0.0,low,0.0,0.0
103,renewal_16,renewal,16,0.75,at_least_k,4,5,10,0.6,0.625,medium,0.116667,0.483333
103,renewal_16,renewal,16,0.75,augmented_exact_k,4,5,10,0.6,0.625,medium,0.116667,0.483333
103,renewal_16,renewal,16,0.5,at_least_k,4,11,55,0.436364,0.28,medium,0.12303,0.313333
103,renewal_16,renewal,16,0.5,augmented_exact_k,4,7,21,0.333333,0.233333,medium,0.066667,0.266667
103,renewal_16,renewal,16,0.25,at_least_k,4,15,105,0.333333,0.153571,medium,0.103016,0.230317
103,renewal_16,renewal,16,0.25,augmented_exact_k,4,5,10,0.1,0.041667,low,0.016667,0.083333
103,renewal_3,renewal,3,1.0,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
103,renewal_3,renewal,3,1.0,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
103,renewal_3,renewal,3,0.75,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
103,renewal_3,renewal,3,0.75,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
103,renewal_3,renewal,3,0.5,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
103,renewal_3,renewal,3,0.5,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
103,renewal_3,renewal,3,0.25,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
103,renewal_3,renewal,3,0.25,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
103,renewal_23,renewal,23,1.0,at_least_k,4,1,0,0.0,0.0,low,0.0,0.0
103,renewal_23,renewal,23,1.0,augmented_exact_k,4,1,0,0.0,0.0,low,0.0,0.0
103,renewal_23,renewal,23,0.75,at_least_k,4,5,10,0.6,0.511364,medium,0.140909,0.459091
103,renewal_23,renewal,23,0.75,augmented_exact_k,4,5,10,0.6,0.511364,medium,0.140909,0.459091
103,renewal_23,renewal,23,0.5,at_least_k,4,11,55,0.436364,0.395407,medium,0.158276,0.278088
103,renewal_23,renewal,23,0.5,augmented_exact_k,4,7,21,0.333333,0.329506,medium,0.106161,0.227173
103,renewal_23,renewal,23,0.25,at_least_k,4,15,105,0.333333,0.126788,medium,0.136995,0.196339
103,renewal_23,renewal,23,0.25,augmented_exact_k,4,5,10,0.1,0.034091,low,0.040909,0.059091
103,renewal_4,renewal,4,1.0,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
103,renewal_4,renewal,4,1.0,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
103,renewal_4,renewal,4,0.75,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
103,renewal_4,renewal,4,0.75,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
103,renewal_4,renewal,4,0.5,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
103,renewal_4,renewal,4,0.5,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
103,renewal_4,renewal,4,0.25,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
103,renewal_4,renewal,4,0.25,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
103,renewal_5,renewal,5,1.0,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
103,renewal_5,renewal,5,1.0,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
103,renewal_5,renewal,5,0.75,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
103,renewal_5,renewal,5,0.75,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
103,renewal_5,renewal,5,0.5,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
103,renewal_5,renewal,5,0.5,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
103,renewal_5,renewal,5,0.25,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
103,renewal_5,renewal,5,0.25,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
104,renewal_1,renewal,1,1.0,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
104,renewal_1,renewal,1,1.0,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
104,renewal_1,renewal,1,0.75,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
104,renewal_1,renewal,1,0.75,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
104,renewal_1,renewal,1,0.5,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
104,renewal_1,renewal,1,0.5,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
104,renewal_1,renewal,1,0.25,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
104,renewal_1,renewal,1,0.25,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
104,renewal_8,renewal,8,1.0,at_least_k,2,1,0,0.0,0.0,low,0.0,0.0
104,renewal_8,renewal,8,1.0,augmented_exact_k,2,1,0,0.0,0.0,low,0.0,0.0
104,renewal_8,renewal,8,0.75,at_least_k,2,1,0,0.0,0.0,low,0.0,0.0
104,renewal_8,renewal,8,0.75,augmented_exact_k,2,1,0,0.0,0.0,low,0.0,0.0
104,renewal_8,renewal,8,0.5,at_least_k,2,3,3,0.333333,0.25,medium,0.0,0.333333
104,renewal_8,renewal,8,0.5,augmented_exact_k,2,3,3,0.333333,0.25,medium,0.0,0.333333
104,renewal_8,renewal,8,0.25,at_least_k,2,3,3,0.333333,0.25,medium,0.0,0.333333
104,renewal_8,renewal,8,0.25,augmented_exact_k,2,3,3,0.333333,0.25,medium,0.0,0.333333
104,renewal_24,renewal,24,1.0,at_least_k,3,1,0,0.0,0.0,low,0.0,0.0
104,renewal_24,renewal,24,1.0,augmented_exact_k,3,1,0,0.0,0.0,low,0.0,0.0
104,renewal_24,renewal,24,0.75,at_least_k,3,1,0,0.0,0.0,low,0.0,0.0
104,renewal_24,renewal,24,0.75,augmented_exact_k,3,1,0,0.0,0.0,low,0.0,0.0
104,renewal_24,renewal,24,0.5,at_least_k,3,4,6,0.5,0.491228,medium,0.122807,0.377193
104,renewal_24,renewal,24,0.5,augmented_exact_k,3,4,6,0.5,0.491228,medium,0.122807,0.377193
104,renewal_24,renewal,24,0.25,at_least_k,3,7,21,0.333333,0.293233,medium,0.112066,0.221267
104,renewal_24,renewal,24,0.25,augmented_exact_k,3,4,6,0.166667,0.157895,low,0.078947,0.087719
104,renewal_10,renewal,10,1.0,at_least_k,4,1,0,0.0,0.0,low,0.0,0.0
104,renewal_10,renewal,10,1.0,augmented_exact_k,4,1,0,0.0,0.0,low,0.0,0.0
104,renewal_10,renewal,10,0.75,at_least_k,4,5,10,0.6,0.589286,medium,0.121429,0.478571
104,renewal_10,renewal,10,0.75,augmented_exact_k,4,5,10,0.6,0.589286,medium,0.121429,0.478571
104,renewal_10,renewal,10,0.5,at_least_k,4,11,55,0.436364,0.328139,medium,0.129595,0.306769
104,renewal_10,renewal,10,0.5,augmented_exact_k,4,7,21,0.333333,0.273449,medium,0.073593,0.25974
104,renewal_10,renewal,10,0.25,at_least_k,4,15,105,0.333333,0.176291,medium,0.109055,0.224278
104,renewal_10,renewal,10,0.25,augmented_exact_k,4,5,10,0.1,0.053571,low,0.021429,0.078571
104,renewal_2,renewal,2,1.0,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
104,renewal_2,renewal,2,1.0,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
104,renewal_2,renewal,2,0.75,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
104,renewal_2,renewal,2,0.75,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
104,renewal_2,renewal,2,0.5,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
104,renewal_2,renewal,2,0.5,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
104,renewal_2,renewal,2,0.25,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
104,renewal_2,renewal,2,0.25,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
104,renewal_23,renewal,23,1.0,at_least_k,2,1,0,0.0,0.0,low,0.0,0.0
104,renewal_23,renewal,23,1.0,augmented_exact_k,2,1,0,0.0,0.0,low,0.0,0.0
104,renewal_23,renewal,23,0.75,at_least_k,2,1,0,0.0,0.0,low,0.0,0.0
104,renewal_23,renewal,23,0.75,augmented_exact_k,2,1,0,0.0,0.0,low,0.0,0.0
104,renewal_23,renewal,23,0.5,at_least_k,2,3,3,0.333333,0.375,medium,0.0,0.333333
104,renewal_23,renewal,23,0.5,augmented_exact_k,2,3,3,0.333333,0.375,medium,0.0,0.333333
104,renewal_23,renewal,23,0.25,at_least_k,2,3,3,0.333333,0.375,medium,0.0,0.333333
104,renewal_23,renewal,23,0.25,augmented_exact_k,2,3,3,0.333333,0.375,medium,0.0,0.333333
104,renewal_26,renewal,26,1.0,at_least_k,3,1,0,0.0,0.0,low,0.0,0.0
104,renewal_26,renewal,26,1.0,augmented_exact_k,3,1,0,0.0,0.0,low,0.0,0.0
104,renewal_26,renewal,26,0.75,at_least_k,3,1,0,0.0,0.0,low,0.0,0.0
104,renewal_26,renewal,26,0.75,augmented_exact_k,3,1,0,0.0,0.0,low,0.0,0.0
104,renewal_26,renewal,26,0.5,at_least_k,3,4,6,0.5,0.512821,medium,0.128205,0.371795
104,renewal_26,renewal,26,0.5,augmented_exact_k,3,4,6,0.5,0.512821,medium,0.128205,0.371795
104,renewal_26,renewal,26,0.25,at_least_k,3,7,21,0.333333,0.171795,medium,0.07619,0.257143
104,renewal_26,renewal,26,0.25,augmented_exact_k,3,4,6,0.166667,0.076923,low,0.038462,0.128205
104,renewal_19,renewal,19,1.0,at_least_k,4,1,0,0.0,0.0,low,0.0,0.0
104,renewal_19,renewal,19,1.0,augmented_exact_k,4,1,0,0.0,0.0,low,0.0,0.0
104,renewal_19,renewal,19,0.75,at_least_k,4,5,10,0.6,0.5625,medium,0.125,0.475
104,renewal_19,renewal,19,0.75,augmented_exact_k,4,5,10,0.6,0.5625,medium,0.125,0.475
104,renewal_19,renewal,19,0.5,at_least_k,4,11,55,0.436364,0.366667,medium,0.134848,0.301515
104,renewal_19,renewal,19,0.5,augmented_exact_k,4,7,21,0.333333,0.305556,medium,0.079365,0.253968
104,renewal_19,renewal,19,0.25,at_least_k,4,15,105,0.333333,0.196429,medium,0.114286,0.219048
104,renewal_19,renewal,19,0.25,augmented_exact_k,4,5,10,0.1,0.0625,low,0.025,0.075
104,renewal_3,renewal,3,1.0,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
104,renewal_3,renewal,3,1.0,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
104,renewal_3,renewal,3,0.75,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
104,renewal_3,renewal,3,0.75,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
104,renewal_3,renewal,3,0.5,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
104,renewal_3,renewal,3,0.5,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
104,renewal_3,renewal,3,0.25,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
104,renewal_3,renewal,3,0.25,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
104,renewal_30,renewal,30,1.0,at_least_k,2,1,0,0.0,0.0,low,0.0,0.0
104,renewal_30,renewal,30,1.0,augmented_exact_k,2,1,0,0.0,0.0,low,0.0,0.0
104,renewal_30,renewal,30,0.75,at_least_k,2,1,0,0.0,0.0,low,0.0,0.0
104,renewal_30,renewal,30,0.75,augmented_exact_k,2,1,0,0.0,0.0,low,0.0,0.0
104,renewal_30,renewal,30,0.5,at_least_k,2,3,3,0.333333,0.25,medium,0.0,0.333333
104,renewal_30,renewal,30,0.5,augmented_exact_k,2,3,3,0.333333,0.25,medium,0.0,0.333333
104,renewal_30,renewal,30,0.25,at_least_k,2,3,3,0.333333,0.25,medium,0.0,0.333333
104,renewal_30,renewal,30,0.25,augmented_exact_k,2,3,3,0.333333,0.25,medium,0.0,0.333333
104,renewal_4,renewal,4,1.0,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
104,renewal_4,renewal,4,1.0,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
104,renewal_4,renewal,4,0.75,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
104,renewal_4,renewal,4,0.75,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
104,renewal_4,renewal,4,0.5,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
104,renewal_4,renewal,4,0.5,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
104,renewal_4,renewal,4,0.25,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
104,renewal_4,renewal,4,0.25,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
104,renewal_5,renewal,5,1.0,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
104,renewal_5,renewal,5,1.0,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
104,renewal_5,renewal,5,0.75,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
104,renewal_5,renewal,5,0.75,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
104,renewal_5,renewal,5,0.5,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
104,renewal_5,renewal,5,0.5,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
104,renewal_5,renewal,5,0.25,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
104,renewal_5,renewal,5,0.25,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_1,renewal,1,1.0,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_1,renewal,1,1.0,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_1,renewal,1,0.75,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_1,renewal,1,0.75,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_1,renewal,1,0.5,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_1,renewal,1,0.5,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_1,renewal,1,0.25,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_1,renewal,1,0.25,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_10,renewal,10,1.0,at_least_k,2,1,0,0.0,0.0,low,0.0,0.0
105,renewal_10,renewal,10,1.0,augmented_exact_k,2,1,0,0.0,0.0,low,0.0,0.0
105,renewal_10,renewal,10,0.75,at_least_k,2,1,0,0.0,0.0,low,0.0,0.0
105,renewal_10,renewal,10,0.75,augmented_exact_k,2,1,0,0.0,0.0,low,0.0,0.0
105,renewal_10,renewal,10,0.5,at_least_k,2,3,3,0.333333,0.1875,medium,0.0,0.333333
105,renewal_10,renewal,10,0.5,augmented_exact_k,2,3,3,0.333333,0.1875,medium,0.0,0.333333
105,renewal_10,renewal,10,0.25,at_least_k,2,3,3,0.333333,0.1875,medium,0.0,0.333333
105,renewal_10,renewal,10,0.25,augmented_exact_k,2,3,3,0.333333,0.1875,medium,0.0,0.333333
105,renewal_17,renewal,17,1.0,at_least_k,3,1,0,0.0,0.0,low,0.0,0.0
105,renewal_17,renewal,17,1.0,augmented_exact_k,3,1,0,0.0,0.0,low,0.0,0.0
105,renewal_17,renewal,17,0.75,at_least_k,3,1,0,0.0,0.0,low,0.0,0.0
105,renewal_17,renewal,17,0.75,augmented_exact_k,3,1,0,0.0,0.0,low,0.0,0.0
105,renewal_17,renewal,17,0.5,at_least_k,3,4,6,0.5,0.484848,medium,0.121212,0.378788
105,renewal_17,renewal,17,0.5,augmented_exact_k,3,4,6,0.5,0.484848,medium,0.121212,0.378788
105,renewal_17,renewal,17,0.25,at_least_k,3,7,21,0.333333,0.191288,medium,0.083333,0.25
105,renewal_17,renewal,17,0.25,augmented_exact_k,3,4,6,0.166667,0.090909,low,0.045455,0.121212
105,renewal_18,renewal,18,1.0,at_least_k,4,1,0,0.0,0.0,low,0.0,0.0
105,renewal_18,renewal,18,1.0,augmented_exact_k,4,1,0,0.0,0.0,low,0.0,0.0
105,renewal_18,renewal,18,0.75,at_least_k,4,5,10,0.6,0.482143,medium,0.121429,0.478571
105,renewal_18,renewal,18,0.75,augmented_exact_k,4,5,10,0.6,0.482143,medium,0.121429,0.478571
105,renewal_18,renewal,18,0.5,at_least_k,4,11,55,0.436364,0.328139,medium,0.136206,0.300157
105,renewal_18,renewal,18,0.5,augmented_exact_k,4,7,21,0.333333,0.273449,medium,0.078334,0.254999
105,renewal_18,renewal,18,0.25,at_least_k,4,15,105,0.333333,0.176291,medium,0.115847,0.217486
105,renewal_18,renewal,18,0.25,augmented_exact_k,4,5,10,0.1,0.053571,low,0.021429,0.078571
105,renewal_2,renewal,2,1.0,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_2,renewal,2,1.0,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_2,renewal,2,0.75,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_2,renewal,2,0.75,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_2,renewal,2,0.5,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_2,renewal,2,0.5,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_2,renewal,2,0.25,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_2,renewal,2,0.25,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_16,renewal,16,1.0,at_least_k,2,1,0,0.0,0.0,low,0.0,0.0
105,renewal_16,renewal,16,1.0,augmented_exact_k,2,1,0,0.0,0.0,low,0.0,0.0
105,renewal_16,renewal,16,0.75,at_least_k,2,1,0,0.0,0.0,low,0.0,0.0
105,renewal_16,renewal,16,0.75,augmented_exact_k,2,1,0,0.0,0.0,low,0.0,0.0
105,renewal_16,renewal,16,0.5,at_least_k,2,3,3,0.333333,0.15,medium,0.0,0.333333
105,renewal_16,renewal,16,0.5,augmented_exact_k,2,3,3,0.333333,0.15,medium,0.0,0.333333
105,renewal_16,renewal,16,0.25,at_least_k,2,3,3,0.333333,0.15,medium,0.0,0.333333
105,renewal_16,renewal,16,0.25,augmented_exact_k,2,3,3,0.333333,0.15,medium,0.0,0.333333
105,renewal_26,renewal,26,1.0,at_least_k,3,1,0,0.0,0.0,low,0.0,0.0
105,renewal_26,renewal,26,1.0,augmented_exact_k,3,1,0,0.0,0.0,low,0.0,0.0
105,renewal_26,renewal,26,0.75,at_least_k,3,1,0,0.0,0.0,low,0.0,0.0
105,renewal_26,renewal,26,0.75,augmented_exact_k,3,1,0,0.0,0.0,low,0.0,0.0
105,renewal_26,renewal,26,0.5,at_least_k,3,4,6,0.5,0.512821,medium,0.128205,0.371795
105,renewal_26,renewal,26,0.5,augmented_exact_k,3,4,6,0.5,0.512821,medium,0.128205,0.371795
105,renewal_26,renewal,26,0.25,at_least_k,3,7,21,0.333333,0.171795,medium,0.07619,0.257143
105,renewal_26,renewal,26,0.25,augmented_exact_k,3,4,6,0.166667,0.076923,low,0.038462,0.128205
105,renewal_32,renewal,32,1.0,at_least_k,4,1,0,0.0,0.0,low,0.0,0.0
105,renewal_32,renewal,32,1.0,augmented_exact_k,4,1,0,0.0,0.0,low,0.0,0.0
105,renewal_32,renewal,32,0.75,at_least_k,4,5,10,0.6,0.609375,medium,0.11875,0.48125
105,renewal_32,renewal,32,0.75,augmented_exact_k,4,5,10,0.6,0.609375,medium,0.11875,0.48125
105,renewal_32,renewal,32,0.5,at_least_k,4,11,55,0.436364,0.300641,medium,0.125845,0.310519
105,renewal_32,renewal,32,0.5,augmented_exact_k,4,7,21,0.333333,0.250534,medium,0.069597,0.263736
105,renewal_32,renewal,32,0.25,at_least_k,4,15,105,0.333333,0.163027,medium,0.105543,0.22779
105,renewal_32,renewal,32,0.25,augmented_exact_k,4,5,10,0.1,0.046875,low,0.01875,0.08125
105,renewal_3,renewal,3,1.0,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_3,renewal,3,1.0,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_3,renewal,3,0.75,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_3,renewal,3,0.75,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_3,renewal,3,0.5,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_3,renewal,3,0.5,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_3,renewal,3,0.25,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_3,renewal,3,0.25,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_4,renewal,4,1.0,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_4,renewal,4,1.0,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_4,renewal,4,0.75,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_4,renewal,4,0.75,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_4,renewal,4,0.5,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_4,renewal,4,0.5,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_4,renewal,4,0.25,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_4,renewal,4,0.25,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_5,renewal,5,1.0,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_5,renewal,5,1.0,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_5,renewal,5,0.75,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_5,renewal,5,0.75,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_5,renewal,5,0.5,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_5,renewal,5,0.5,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_5,renewal,5,0.25,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_5,renewal,5,0.25,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_6,renewal,6,1.0,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_6,renewal,6,1.0,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_6,renewal,6,0.75,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_6,renewal,6,0.75,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_6,renewal,6,0.5,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_6,renewal,6,0.5,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_6,renewal,6,0.25,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
105,renewal_6,renewal,6,0.25,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
106,renewal_1,renewal,1,1.0,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
106,renewal_1,renewal,1,1.0,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
106,renewal_1,renewal,1,0.75,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
106,renewal_1,renewal,1,0.75,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
106,renewal_1,renewal,1,0.5,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
106,renewal_1,renewal,1,0.5,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
106,renewal_1,renewal,1,0.25,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
106,renewal_1,renewal,1,0.25,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
106,renewal_12,renewal,12,1.0,at_least_k,2,1,0,0.0,0.0,low,0.0,0.0
106,renewal_12,renewal,12,1.0,augmented_exact_k,2,1,0,0.0,0.0,low,0.0,0.0
106,renewal_12,renewal,12,0.75,at_least_k,2,1,0,0.0,0.0,low,0.0,0.0
106,renewal_12,renewal,12,0.75,augmented_exact_k,2,1,0,0.0,0.0,low,0.0,0.0
106,renewal_12,renewal,12,0.5,at_least_k,2,3,3,0.333333,0.375,medium,0.0,0.333333
106,renewal_12,renewal,12,0.5,augmented_exact_k,2,3,3,0.333333,0.375,medium,0.0,0.333333
106,renewal_12,renewal,12,0.25,at_least_k,2,3,3,0.333333,0.375,medium,0.0,0.333333
106,renewal_12,renewal,12,0.25,augmented_exact_k,2,3,3,0.333333,0.375,medium,0.0,0.333333
106,renewal_16,renewal,16,1.0,at_least_k,3,1,0,0.0,0.0,low,0.0,0.0
106,renewal_16,renewal,16,1.0,augmented_exact_k,3,1,0,0.0,0.0,low,0.0,0.0
106,renewal_16,renewal,16,0.75,at_least_k,3,1,0,0.0,0.0,low,0.0,0.0
106,renewal_16,renewal,16,0.75,augmented_exact_k,3,1,0,0.0,0.0,low,0.0,0.0
106,renewal_16,renewal,16,0.5,at_least_k,3,4,6,0.5,0.444444,medium,0.111111,0.388889
106,renewal_16,renewal,16,0.5,augmented_exact_k,3,4,6,0.5,0.444444,medium,0.111111,0.388889
106,renewal_16,renewal,16,0.25,at_least_k,3,7,21,0.333333,0.222222,medium,0.095238,0.238095
106,renewal_16,renewal,16,0.25,augmented_exact_k,3,4,6,0.166667,0.111111,low,0.055556,0.111111
106,renewal_8,renewal,8,1.0,at_least_k,4,1,0,0.0,0.0,low,0.0,0.0
106,renewal_8,renewal,8,1.0,augmented_exact_k,4,1,0,0.0,0.0,low,0.0,0.0
106,renewal_8,renewal,8,0.75,at_least_k,4,5,10,0.6,0.5625,medium,0.125,0.475
106,renewal_8,renewal,8,0.75,augmented_exact_k,4,5,10,0.6,0.5625,medium,0.125,0.475
106,renewal_8,renewal,8,0.5,at_least_k,4,11,55,0.436364,0.366667,medium,0.134848,0.301515
