mode,family_semantics,certification_regime,severity,threshold_fraction,certificate_correlation,support_width,samples,family_size_mean,strict_parent_loss_rate,family_internal_loss_rate,certification_rescue_rate,family_certification_resilience_rate,mean_certified_family_member_count,metric_artifact_risk_rate
orientation_degradation,at_least_k,cut_level,0.75,0.5,0.0,1,1054,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.5,0.0,2,430,3.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.5,0.0,3,476,4.0,0.827731,0.0,0.827731,1.0,1.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.5,0.0,4,440,11.0,0.688636,0.0,0.688636,1.0,2.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.5,0.25,1,1054,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.5,0.25,2,430,3.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.5,0.25,3,476,4.0,0.813025,0.0,0.813025,1.0,1.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.5,0.25,4,440,11.0,0.8,0.0,0.8,1.0,2.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.5,0.5,1,1054,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.5,0.5,2,430,3.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.5,0.5,3,476,4.0,0.760504,0.0,0.760504,1.0,1.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.5,0.5,4,440,11.0,0.893182,0.0,0.893182,1.0,2.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.5,0.75,1,1054,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.5,0.75,2,430,3.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.5,0.75,3,476,4.0,0.834034,0.0,0.834034,1.0,1.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.5,0.75,4,440,11.0,0.747727,0.0,0.747727,1.0,2.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.5,1.0,1,1054,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.5,1.0,2,430,3.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.5,1.0,3,476,4.0,0.779412,0.0,0.779412,1.0,1.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.5,1.0,4,440,11.0,0.740909,0.0,0.740909,1.0,2.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.75,0.0,1,1054,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.75,0.0,2,430,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.75,0.0,3,476,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.75,0.0,4,440,5.0,0.727273,0.0,0.727273,1.0,1.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.75,0.25,1,1054,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.75,0.25,2,430,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.75,0.25,3,476,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.75,0.25,4,440,5.0,0.802273,0.0,0.802273,1.0,1.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.75,0.5,1,1054,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.75,0.5,2,430,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.75,0.5,3,476,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.75,0.5,4,440,5.0,0.770455,0.0,0.770455,1.0,1.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.75,0.75,1,1054,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.75,0.75,2,430,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.75,0.75,3,476,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.75,0.75,4,440,5.0,0.75,0.0,0.75,1.0,1.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.75,1.0,1,1054,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.75,1.0,2,430,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.75,1.0,3,476,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.75,1.0,4,440,5.0,0.777273,0.0,0.777273,1.0,1.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,1.0,0.0,1,1054,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,1.0,0.0,2,430,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,1.0,0.0,3,476,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,1.0,0.0,4,440,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,1.0,0.25,1,1054,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,1.0,0.25,2,430,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,1.0,0.25,3,476,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,1.0,0.25,4,440,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,1.0,0.5,1,1054,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,1.0,0.5,2,430,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,1.0,0.5,3,476,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,1.0,0.5,4,440,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,1.0,0.75,1,1054,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,1.0,0.75,2,430,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,1.0,0.75,3,476,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,1.0,0.75,4,440,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,1.0,1.0,1,1054,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,1.0,1.0,2,430,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,1.0,1.0,3,476,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,1.0,1.0,4,440,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.25,0.0,1,1054,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.25,0.0,2,430,3.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.25,0.0,3,476,7.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.25,0.0,4,440,15.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.25,0.25,1,1054,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.25,0.25,2,430,3.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.25,0.25,3,476,7.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.25,0.25,4,440,15.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.25,0.5,1,1054,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.25,0.5,2,430,3.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.25,0.5,3,476,7.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.25,0.5,4,440,15.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.25,0.75,1,1054,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.25,0.75,2,430,3.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.25,0.75,3,476,7.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.25,0.75,4,440,15.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.25,1.0,1,1054,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.25,1.0,2,430,3.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.25,1.0,3,476,7.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.25,1.0,4,440,15.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.5,0.0,1,1054,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.5,0.0,2,430,3.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.5,0.0,3,476,4.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.5,0.0,4,440,11.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.5,0.25,1,1054,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.5,0.25,2,430,3.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.5,0.25,3,476,4.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.5,0.25,4,440,11.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.5,0.5,1,1054,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.5,0.5,2,430,3.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.5,0.5,3,476,4.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.5,0.5,4,440,11.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.5,0.75,1,1054,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.5,0.75,2,430,3.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.5,0.75,3,476,4.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.5,0.75,4,440,11.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.5,1.0,1,1054,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.5,1.0,2,430,3.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.5,1.0,3,476,4.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.5,1.0,4,440,11.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.75,0.0,1,1054,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.75,0.0,2,430,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.75,0.0,3,476,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.75,0.0,4,440,5.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.75,0.25,1,1054,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.75,0.25,2,430,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.75,0.25,3,476,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.75,0.25,4,440,5.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.75,0.5,1,1054,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.75,0.5,2,430,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.75,0.5,3,476,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.75,0.5,4,440,5.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.75,0.75,1,1054,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.75,0.75,2,430,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.75,0.75,3,476,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.75,0.75,4,440,5.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.75,1.0,1,1054,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.75,1.0,2,430,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.75,1.0,3,476,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.75,1.0,4,440,5.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,1.0,0.0,1,1054,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,1.0,0.0,2,430,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,1.0,0.0,3,476,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,1.0,0.0,4,440,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,1.0,0.25,1,1054,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,1.0,0.25,2,430,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,1.0,0.25,3,476,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,1.0,0.25,4,440,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,1.0,0.5,1,1054,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,1.0,0.5,2,430,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,1.0,0.5,3,476,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,1.0,0.5,4,440,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,1.0,0.75,1,1054,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,1.0,0.75,2,430,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,1.0,0.75,3,476,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,1.0,0.75,4,440,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,1.0,1.0,1,1054,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,1.0,1.0,2,430,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,1.0,1.0,3,476,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,1.0,1.0,4,440,1.0,1.0,1.0,0.0,0.0,0.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.25,0.0,1,1054,1.0,0.0,0.0,0.0,0.0,1.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.25,0.0,2,430,3.0,0.0,0.0,0.0,0.0,3.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.25,0.0,3,476,7.0,0.0,0.0,0.0,0.0,7.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.25,0.0,4,440,15.0,0.0,0.0,0.0,0.0,15.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.25,0.25,1,1054,1.0,0.0,0.0,0.0,0.0,1.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.25,0.25,2,430,3.0,0.0,0.0,0.0,0.0,3.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.25,0.25,3,476,7.0,0.0,0.0,0.0,0.0,7.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.25,0.25,4,440,15.0,0.0,0.0,0.0,0.0,15.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.25,0.5,1,1054,1.0,0.0,0.0,0.0,0.0,1.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.25,0.5,2,430,3.0,0.0,0.0,0.0,0.0,3.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.25,0.5,3,476,7.0,0.0,0.0,0.0,0.0,7.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.25,0.5,4,440,15.0,0.0,0.0,0.0,0.0,15.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.25,0.75,1,1054,1.0,0.0,0.0,0.0,0.0,1.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.25,0.75,2,430,3.0,0.0,0.0,0.0,0.0,3.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.25,0.75,3,476,7.0,0.0,0.0,0.0,0.0,7.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.25,0.75,4,440,15.0,0.0,0.0,0.0,0.0,15.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.25,1.0,1,1054,1.0,0.0,0.0,0.0,0.0,1.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.25,1.0,2,430,3.0,0.0,0.0,0.0,0.0,3.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.25,1.0,3,476,7.0,0.0,0.0,0.0,0.0,7.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.25,1.0,4,440,15.0,0.0,0.0,0.0,0.0,15.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.5,0.0,1,1054,1.0,0.0,0.0,0.0,0.0,1.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.5,0.0,2,430,3.0,0.0,0.0,0.0,0.0,3.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.5,0.0,3,476,4.0,0.0,0.0,0.0,0.0,4.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.5,0.0,4,440,11.0,0.0,0.0,0.0,0.0,11.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.5,0.25,1,1054,1.0,0.0,0.0,0.0,0.0,1.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.5,0.25,2,430,3.0,0.0,0.0,0.0,0.0,3.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.5,0.25,3,476,4.0,0.0,0.0,0.0,0.0,4.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.5,0.25,4,440,11.0,0.0,0.0,0.0,0.0,11.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.5,0.5,1,1054,1.0,0.0,0.0,0.0,0.0,1.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.5,0.5,2,430,3.0,0.0,0.0,0.0,0.0,3.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.5,0.5,3,476,4.0,0.0,0.0,0.0,0.0,4.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.5,0.5,4,440,11.0,0.0,0.0,0.0,0.0,11.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.5,0.75,1,1054,1.0,0.0,0.0,0.0,0.0,1.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.5,0.75,2,430,3.0,0.0,0.0,0.0,0.0,3.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.5,0.75,3,476,4.0,0.0,0.0,0.0,0.0,4.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.5,0.75,4,440,11.0,0.0,0.0,0.0,0.0,11.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.5,1.0,1,1054,1.0,0.0,0.0,0.0,0.0,1.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.5,1.0,2,430,3.0,0.0,0.0,0.0,0.0,3.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.5,1.0,3,476,4.0,0.0,0.0,0.0,0.0,4.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.5,1.0,4,440,11.0,0.0,0.0,0.0,0.0,11.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.75,0.0,1,1054,1.0,0.0,0.0,0.0,0.0,1.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.75,0.0,2,430,1.0,0.0,0.0,0.0,0.0,1.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.75,0.0,3,476,1.0,0.0,0.0,0.0,0.0,1.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.75,0.0,4,440,5.0,0.0,0.0,0.0,0.0,5.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.75,0.25,1,1054,1.0,0.0,0.0,0.0,0.0,1.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.75,0.25,2,430,1.0,0.0,0.0,0.0,0.0,1.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.75,0.25,3,476,1.0,0.0,0.0,0.0,0.0,1.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.75,0.25,4,440,5.0,0.0,0.0,0.0,0.0,5.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.75,0.5,1,1054,1.0,0.0,0.0,0.0,0.0,1.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.75,0.5,2,430,1.0,0.0,0.0,0.0,0.0,1.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.75,0.5,3,476,1.0,0.0,0.0,0.0,0.0,1.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.75,0.5,4,440,5.0,0.0,0.0,0.0,0.0,5.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.75,0.75,1,1054,1.0,0.0,0.0,0.0,0.0,1.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.75,0.75,2,430,1.0,0.0,0.0,0.0,0.0,1.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.75,0.75,3,476,1.0,0.0,0.0,0.0,0.0,1.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.75,0.75,4,440,5.0,0.0,0.0,0.0,0.0,5.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.75,1.0,1,1054,1.0,0.0,0.0,0.0,0.0,1.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.75,1.0,2,430,1.0,0.0,0.0,0.0,0.0,1.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.75,1.0,3,476,1.0,0.0,0.0,0.0,0.0,1.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,0.75,1.0,4,440,5.0,0.0,0.0,0.0,0.0,5.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,1.0,0.0,1,1054,1.0,0.0,0.0,0.0,0.0,1.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,1.0,0.0,2,430,1.0,0.0,0.0,0.0,0.0,1.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,1.0,0.0,3,476,1.0,0.0,0.0,0.0,0.0,1.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,1.0,0.0,4,440,1.0,0.0,0.0,0.0,0.0,1.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,1.0,0.25,1,1054,1.0,0.0,0.0,0.0,0.0,1.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,1.0,0.25,2,430,1.0,0.0,0.0,0.0,0.0,1.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,1.0,0.25,3,476,1.0,0.0,0.0,0.0,0.0,1.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,1.0,0.25,4,440,1.0,0.0,0.0,0.0,0.0,1.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,1.0,0.5,1,1054,1.0,0.0,0.0,0.0,0.0,1.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,1.0,0.5,2,430,1.0,0.0,0.0,0.0,0.0,1.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,1.0,0.5,3,476,1.0,0.0,0.0,0.0,0.0,1.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,1.0,0.5,4,440,1.0,0.0,0.0,0.0,0.0,1.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,1.0,0.75,1,1054,1.0,0.0,0.0,0.0,0.0,1.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,1.0,0.75,2,430,1.0,0.0,0.0,0.0,0.0,1.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,1.0,0.75,3,476,1.0,0.0,0.0,0.0,0.0,1.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,1.0,0.75,4,440,1.0,0.0,0.0,0.0,0.0,1.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,1.0,1.0,1,1054,1.0,0.0,0.0,0.0,0.0,1.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,1.0,1.0,2,430,1.0,0.0,0.0,0.0,0.0,1.0,0.0
orientation_degradation,at_least_k,independent_member,0.0,1.0,1.0,3,476,1.0,0.0,0.0,0.0,0.0,1.0,0.0
