config_id,keying,family_semantics,threshold_fraction,support_width,family_size,rows,orientation_bins,low_rows,medium_rows,high_rows,estimable_low_high,rows_per_estimable_stratum
steps32_targets18_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,0.25,4,15,234,medium,0,234,0,False,0
steps32_targets18_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,0.5,1,1,1086,low,1086,0,0,False,0
steps32_targets18_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,0.5,2,3,225,medium,0,225,0,False,0
steps32_targets18_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,0.5,3,4,255,medium,0,255,0,False,0
steps32_targets18_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,0.5,4,11,234,medium,0,234,0,False,0
steps32_targets18_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,0.75,1,1,1086,low,1086,0,0,False,0
steps32_targets18_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,0.75,2,1,225,low,225,0,0,False,0
steps32_targets18_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,0.75,3,1,255,low,255,0,0,False,0
steps32_targets18_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,0.75,4,5,234,medium,0,234,0,False,0
steps32_targets18_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,1.0,1,1,1086,low,1086,0,0,False,0
steps32_targets18_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,1.0,2,1,225,low,225,0,0,False,0
steps32_targets18_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,1.0,3,1,255,low,255,0,0,False,0
steps32_targets18_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,1.0,4,1,234,low,234,0,0,False,0
steps32_targets18_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.25,1,1,1086,low,1086,0,0,False,0
steps32_targets18_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.25,2,3,225,medium,0,225,0,False,0
steps32_targets18_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.25,3,4,255,low,255,0,0,False,0
steps32_targets18_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.25,4,5,234,low,234,0,0,False,0
steps32_targets18_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.5,1,1,1086,low,1086,0,0,False,0
steps32_targets18_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.5,2,3,225,medium,0,225,0,False,0
steps32_targets18_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.5,3,4,255,medium,0,255,0,False,0
steps32_targets18_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.5,4,7,234,medium,0,234,0,False,0
steps32_targets18_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.75,1,1,1086,low,1086,0,0,False,0
steps32_targets18_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.75,2,1,225,low,225,0,0,False,0
steps32_targets18_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.75,3,1,255,low,255,0,0,False,0
steps32_targets18_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.75,4,5,234,medium,0,234,0,False,0
steps32_targets18_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,1.0,1,1,1086,low,1086,0,0,False,0
steps32_targets18_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,1.0,2,1,225,low,225,0,0,False,0
steps32_targets18_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,1.0,3,1,255,low,255,0,0,False,0
steps32_targets18_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,1.0,4,1,234,low,234,0,0,False,0
steps32_targets18_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.25,1,1,1086,low,1086,0,0,False,0
steps32_targets18_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.25,2,3,225,medium;high,0,124,101,False,0
steps32_targets18_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.25,3,7,255,medium;high,0,134,121,False,0
steps32_targets18_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.25,4,15,234,medium;high,0,110,124,False,0
steps32_targets18_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.5,1,1,1086,low,1086,0,0,False,0
steps32_targets18_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.5,2,3,225,medium;high,0,124,101,False,0
steps32_targets18_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.5,3,4,255,medium;high,0,41,214,False,0
steps32_targets18_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.5,4,11,234,medium;high,0,64,170,False,0
steps32_targets18_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.75,1,1,1086,low,1086,0,0,False,0
steps32_targets18_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.75,2,1,225,low,225,0,0,False,0
steps32_targets18_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.75,3,1,255,low,255,0,0,False,0
steps32_targets18_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.75,4,5,234,medium;high,0,5,229,False,0
steps32_targets18_bp0.35_wj0.72,incidence_role_signed,at_least_k,1.0,1,1,1086,low,1086,0,0,False,0
steps32_targets18_bp0.35_wj0.72,incidence_role_signed,at_least_k,1.0,2,1,225,low,225,0,0,False,0
steps32_targets18_bp0.35_wj0.72,incidence_role_signed,at_least_k,1.0,3,1,255,low,255,0,0,False,0
steps32_targets18_bp0.35_wj0.72,incidence_role_signed,at_least_k,1.0,4,1,234,low,234,0,0,False,0
steps32_targets18_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.25,1,1,1086,low,1086,0,0,False,0
steps32_targets18_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.25,2,3,225,medium;high,0,124,101,False,0
steps32_targets18_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.25,3,4,255,low;medium;high,2,183,70,True,255
steps32_targets18_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.25,4,5,234,low;medium;high,11,152,71,True,234
steps32_targets18_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.5,1,1,1086,low,1086,0,0,False,0
steps32_targets18_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.5,2,3,225,medium;high,0,124,101,False,0
steps32_targets18_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.5,3,4,255,medium;high,0,41,214,False,0
steps32_targets18_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.5,4,7,234,medium;high,0,110,124,False,0
steps32_targets18_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.75,1,1,1086,low,1086,0,0,False,0
steps32_targets18_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.75,2,1,225,low,225,0,0,False,0
steps32_targets18_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.75,3,1,255,low,255,0,0,False,0
steps32_targets18_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.75,4,5,234,medium;high,0,5,229,False,0
steps32_targets18_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,1.0,1,1,1086,low,1086,0,0,False,0
steps32_targets18_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,1.0,2,1,225,low,225,0,0,False,0
steps32_targets18_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,1.0,3,1,255,low,255,0,0,False,0
steps32_targets18_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,1.0,4,1,234,low,234,0,0,False,0
steps32_targets18_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.25,1,1,1051,low,1051,0,0,False,0
steps32_targets18_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.25,2,3,233,medium,0,233,0,False,0
steps32_targets18_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.25,3,7,256,medium,0,256,0,False,0
steps32_targets18_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.25,4,15,260,medium,0,260,0,False,0
steps32_targets18_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.5,1,1,1051,low,1051,0,0,False,0
steps32_targets18_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.5,2,3,233,medium,0,233,0,False,0
steps32_targets18_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.5,3,4,256,medium,0,256,0,False,0
steps32_targets18_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.5,4,11,260,medium,0,260,0,False,0
steps32_targets18_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.75,1,1,1051,low,1051,0,0,False,0
steps32_targets18_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.75,2,1,233,low,233,0,0,False,0
steps32_targets18_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.75,3,1,256,low,256,0,0,False,0
steps32_targets18_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.75,4,5,260,medium,0,260,0,False,0
steps32_targets18_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,1.0,1,1,1051,low,1051,0,0,False,0
steps32_targets18_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,1.0,2,1,233,low,233,0,0,False,0
steps32_targets18_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,1.0,3,1,256,low,256,0,0,False,0
steps32_targets18_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,1.0,4,1,260,low,260,0,0,False,0
steps32_targets18_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.25,1,1,1051,low,1051,0,0,False,0
steps32_targets18_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.25,2,3,233,medium,0,233,0,False,0
steps32_targets18_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.25,3,4,256,low,256,0,0,False,0
steps32_targets18_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.25,4,5,260,low,260,0,0,False,0
steps32_targets18_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.5,1,1,1051,low,1051,0,0,False,0
steps32_targets18_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.5,2,3,233,medium,0,233,0,False,0
steps32_targets18_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.5,3,4,256,medium,0,256,0,False,0
steps32_targets18_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.5,4,7,260,medium,0,260,0,False,0
steps32_targets18_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.75,1,1,1051,low,1051,0,0,False,0
steps32_targets18_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.75,2,1,233,low,233,0,0,False,0
steps32_targets18_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.75,3,1,256,low,256,0,0,False,0
steps32_targets18_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.75,4,5,260,medium,0,260,0,False,0
steps32_targets18_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,1.0,1,1,1051,low,1051,0,0,False,0
steps32_targets18_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,1.0,2,1,233,low,233,0,0,False,0
steps32_targets18_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,1.0,3,1,256,low,256,0,0,False,0
steps32_targets18_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,1.0,4,1,260,low,260,0,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_direction_only,at_least_k,0.25,1,1,1051,low,1051,0,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_direction_only,at_least_k,0.25,2,3,233,medium,0,233,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_direction_only,at_least_k,0.25,3,7,256,medium,0,256,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_direction_only,at_least_k,0.25,4,15,260,medium,0,260,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_direction_only,at_least_k,0.5,1,1,1051,low,1051,0,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_direction_only,at_least_k,0.5,2,3,233,medium,0,233,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_direction_only,at_least_k,0.5,3,4,256,medium,0,256,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_direction_only,at_least_k,0.5,4,11,260,medium,0,260,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_direction_only,at_least_k,0.75,1,1,1051,low,1051,0,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_direction_only,at_least_k,0.75,2,1,233,low,233,0,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_direction_only,at_least_k,0.75,3,1,256,low,256,0,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_direction_only,at_least_k,0.75,4,5,260,medium,0,260,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_direction_only,at_least_k,1.0,1,1,1051,low,1051,0,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_direction_only,at_least_k,1.0,2,1,233,low,233,0,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_direction_only,at_least_k,1.0,3,1,256,low,256,0,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_direction_only,at_least_k,1.0,4,1,260,low,260,0,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.25,1,1,1051,low,1051,0,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.25,2,3,233,medium,0,233,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.25,3,4,256,low,256,0,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.25,4,5,260,low,260,0,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.5,1,1,1051,low,1051,0,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.5,2,3,233,medium,0,233,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.5,3,4,256,medium,0,256,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.5,4,7,260,medium,0,260,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.75,1,1,1051,low,1051,0,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.75,2,1,233,low,233,0,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.75,3,1,256,low,256,0,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.75,4,5,260,medium,0,260,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,1.0,1,1,1051,low,1051,0,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,1.0,2,1,233,low,233,0,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,1.0,3,1,256,low,256,0,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,1.0,4,1,260,low,260,0,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.25,1,1,1051,low,1051,0,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.25,2,3,233,medium,0,233,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.25,3,7,256,medium,0,256,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.25,4,15,260,medium,0,260,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.5,1,1,1051,low,1051,0,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.5,2,3,233,medium,0,233,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.5,3,4,256,medium,0,256,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.5,4,11,260,medium,0,260,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.75,1,1,1051,low,1051,0,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.75,2,1,233,low,233,0,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.75,3,1,256,low,256,0,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.75,4,5,260,medium,0,260,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,1.0,1,1,1051,low,1051,0,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,1.0,2,1,233,low,233,0,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,1.0,3,1,256,low,256,0,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,1.0,4,1,260,low,260,0,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.25,1,1,1051,low,1051,0,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.25,2,3,233,medium,0,233,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.25,3,4,256,low,256,0,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.25,4,5,260,low,260,0,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.5,1,1,1051,low,1051,0,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.5,2,3,233,medium,0,233,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.5,3,4,256,medium,0,256,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.5,4,7,260,medium,0,260,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.75,1,1,1051,low,1051,0,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.75,2,1,233,low,233,0,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.75,3,1,256,low,256,0,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.75,4,5,260,medium,0,260,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,1.0,1,1,1051,low,1051,0,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,1.0,2,1,233,low,233,0,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,1.0,3,1,256,low,256,0,0,False,0
steps32_targets18_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,1.0,4,1,260,low,260,0,0,False,0
steps32_targets18_bp0.35_wj0.85,graph_cut_member_index_free,at_least_k,0.25,1,1,1051,low,1051,0,0,False,0
steps32_targets18_bp0.35_wj0.85,graph_cut_member_index_free,at_least_k,0.25,2,3,233,medium,0,233,0,False,0
steps32_targets18_bp0.35_wj0.85,graph_cut_member_index_free,at_least_k,0.25,3,7,256,medium,0,256,0,False,0
steps32_targets18_bp0.35_wj0.85,graph_cut_member_index_free,at_least_k,0.25,4,15,260,medium,0,260,0,False,0
steps32_targets18_bp0.35_wj0.85,graph_cut_member_index_free,at_least_k,0.5,1,1,1051,low,1051,0,0,False,0
steps32_targets18_bp0.35_wj0.85,graph_cut_member_index_free,at_least_k,0.5,2,3,233,medium,0,233,0,False,0
steps32_targets18_bp0.35_wj0.85,graph_cut_member_index_free,at_least_k,0.5,3,4,256,medium,0,256,0,False,0
steps32_targets18_bp0.35_wj0.85,graph_cut_member_index_free,at_least_k,0.5,4,11,260,medium,0,260,0,False,0
steps32_targets18_bp0.35_wj0.85,graph_cut_member_index_free,at_least_k,0.75,1,1,1051,low,1051,0,0,False,0
steps32_targets18_bp0.35_wj0.85,graph_cut_member_index_free,at_least_k,0.75,2,1,233,low,233,0,0,False,0
steps32_targets18_bp0.35_wj0.85,graph_cut_member_index_free,at_least_k,0.75,3,1,256,low,256,0,0,False,0
steps32_targets18_bp0.35_wj0.85,graph_cut_member_index_free,at_least_k,0.75,4,5,260,medium,0,260,0,False,0
steps32_targets18_bp0.35_wj0.85,graph_cut_member_index_free,at_least_k,1.0,1,1,1051,low,1051,0,0,False,0
steps32_targets18_bp0.35_wj0.85,graph_cut_member_index_free,at_least_k,1.0,2,1,233,low,233,0,0,False,0
steps32_targets18_bp0.35_wj0.85,graph_cut_member_index_free,at_least_k,1.0,3,1,256,low,256,0,0,False,0
steps32_targets18_bp0.35_wj0.85,graph_cut_member_index_free,at_least_k,1.0,4,1,260,low,260,0,0,False,0
steps32_targets18_bp0.35_wj0.85,graph_cut_member_index_free,augmented_exact_k,0.25,1,1,1051,low,1051,0,0,False,0
steps32_targets18_bp0.35_wj0.85,graph_cut_member_index_free,augmented_exact_k,0.25,2,3,233,medium,0,233,0,False,0
steps32_targets18_bp0.35_wj0.85,graph_cut_member_index_free,augmented_exact_k,0.25,3,4,256,low,256,0,0,False,0
steps32_targets18_bp0.35_wj0.85,graph_cut_member_index_free,augmented_exact_k,0.25,4,5,260,low,260,0,0,False,0
steps32_targets18_bp0.35_wj0.85,graph_cut_member_index_free,augmented_exact_k,0.5,1,1,1051,low,1051,0,0,False,0
steps32_targets18_bp0.35_wj0.85,graph_cut_member_index_free,augmented_exact_k,0.5,2,3,233,medium,0,233,0,False,0
steps32_targets18_bp0.35_wj0.85,graph_cut_member_index_free,augmented_exact_k,0.5,3,4,256,medium,0,256,0,False,0
steps32_targets18_bp0.35_wj0.85,graph_cut_member_index_free,augmented_exact_k,0.5,4,7,260,medium,0,260,0,False,0
steps32_targets18_bp0.35_wj0.85,graph_cut_member_index_free,augmented_exact_k,0.75,1,1,1051,low,1051,0,0,False,0
steps32_targets18_bp0.35_wj0.85,graph_cut_member_index_free,augmented_exact_k,0.75,2,1,233,low,233,0,0,False,0
steps32_targets18_bp0.35_wj0.85,graph_cut_member_index_free,augmented_exact_k,0.75,3,1,256,low,256,0,0,False,0
steps32_targets18_bp0.35_wj0.85,graph_cut_member_index_free,augmented_exact_k,0.75,4,5,260,medium,0,260,0,False,0
steps32_targets18_bp0.35_wj0.85,graph_cut_member_index_free,augmented_exact_k,1.0,1,1,1051,low,1051,0,0,False,0
steps32_targets18_bp0.35_wj0.85,graph_cut_member_index_free,augmented_exact_k,1.0,2,1,233,low,233,0,0,False,0
steps32_targets18_bp0.35_wj0.85,graph_cut_member_index_free,augmented_exact_k,1.0,3,1,256,low,256,0,0,False,0
steps32_targets18_bp0.35_wj0.85,graph_cut_member_index_free,augmented_exact_k,1.0,4,1,260,low,260,0,0,False,0
steps32_targets18_bp0.35_wj0.85,incidence_role_signed,at_least_k,0.25,1,1,1051,low,1051,0,0,False,0
steps32_targets18_bp0.35_wj0.85,incidence_role_signed,at_least_k,0.25,2,3,233,medium;high,0,115,118,False,0
steps32_targets18_bp0.35_wj0.85,incidence_role_signed,at_least_k,0.25,3,7,256,medium;high,0,124,132,False,0
steps32_targets18_bp0.35_wj0.85,incidence_role_signed,at_least_k,0.25,4,15,260,medium;high,0,112,148,False,0
steps32_targets18_bp0.35_wj0.85,incidence_role_signed,at_least_k,0.5,1,1,1051,low,1051,0,0,False,0
steps32_targets18_bp0.35_wj0.85,incidence_role_signed,at_least_k,0.5,2,3,233,medium;high,0,115,118,False,0
steps32_targets18_bp0.35_wj0.85,incidence_role_signed,at_least_k,0.5,3,4,256,medium;high,0,35,221,False,0
steps32_targets18_bp0.35_wj0.85,incidence_role_signed,at_least_k,0.5,4,11,260,medium;high,0,68,192,False,0
steps32_targets18_bp0.35_wj0.85,incidence_role_signed,at_least_k,0.75,1,1,1051,low,1051,0,0,False,0
