config_id,keying,family_semantics,threshold_fraction,support_width,family_size,rows,high_rows,low_rows,medium_rows,high_overlap_deficit,low_high_deficit
steps32_targets24_bp0.42_wj0.55,edge_direction_only,at_least_k,1.0,3,1,199,0,199,0,1,1
steps32_targets24_bp0.42_wj0.55,edge_direction_only,at_least_k,1.0,4,1,193,0,193,0,1,1
steps32_targets24_bp0.42_wj0.55,edge_direction_only,augmented_exact_k,0.25,1,1,1810,0,1810,0,1,1
steps32_targets24_bp0.42_wj0.55,edge_direction_only,augmented_exact_k,0.25,2,3,198,0,0,198,1,1
steps32_targets24_bp0.42_wj0.55,edge_direction_only,augmented_exact_k,0.25,3,4,199,0,199,0,1,1
steps32_targets24_bp0.42_wj0.55,edge_direction_only,augmented_exact_k,0.25,4,5,193,0,193,0,1,1
steps32_targets24_bp0.42_wj0.55,edge_direction_only,augmented_exact_k,0.5,1,1,1810,0,1810,0,1,1
steps32_targets24_bp0.42_wj0.55,edge_direction_only,augmented_exact_k,0.5,2,3,198,0,0,198,1,1
steps32_targets24_bp0.42_wj0.55,edge_direction_only,augmented_exact_k,0.5,3,4,199,0,0,199,1,1
steps32_targets24_bp0.42_wj0.55,edge_direction_only,augmented_exact_k,0.5,4,7,193,0,0,193,1,1
steps32_targets24_bp0.42_wj0.55,edge_direction_only,augmented_exact_k,0.75,1,1,1810,0,1810,0,1,1
steps32_targets24_bp0.42_wj0.55,edge_direction_only,augmented_exact_k,0.75,2,1,198,0,198,0,1,1
steps32_targets24_bp0.42_wj0.55,edge_direction_only,augmented_exact_k,0.75,3,1,199,0,199,0,1,1
steps32_targets24_bp0.42_wj0.55,edge_direction_only,augmented_exact_k,0.75,4,5,193,0,0,193,1,1
steps32_targets24_bp0.42_wj0.55,edge_direction_only,augmented_exact_k,1.0,1,1,1810,0,1810,0,1,1
steps32_targets24_bp0.42_wj0.55,edge_direction_only,augmented_exact_k,1.0,2,1,198,0,198,0,1,1
steps32_targets24_bp0.42_wj0.55,edge_direction_only,augmented_exact_k,1.0,3,1,199,0,199,0,1,1
steps32_targets24_bp0.42_wj0.55,edge_direction_only,augmented_exact_k,1.0,4,1,193,0,193,0,1,1
steps32_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,at_least_k,0.25,1,1,1810,0,1810,0,1,1
steps32_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,at_least_k,0.25,2,3,198,0,0,198,1,1
steps32_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,at_least_k,0.25,3,7,199,0,0,199,1,1
steps32_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,at_least_k,0.25,4,15,193,0,0,193,1,1
steps32_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,at_least_k,0.5,1,1,1810,0,1810,0,1,1
steps32_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,at_least_k,0.5,2,3,198,0,0,198,1,1
steps32_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,at_least_k,0.5,3,4,199,0,0,199,1,1
steps32_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,at_least_k,0.5,4,11,193,0,0,193,1,1
steps32_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,at_least_k,0.75,1,1,1810,0,1810,0,1,1
steps32_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,at_least_k,0.75,2,1,198,0,198,0,1,1
steps32_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,at_least_k,0.75,3,1,199,0,199,0,1,1
steps32_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,at_least_k,0.75,4,5,193,0,0,193,1,1
steps32_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,at_least_k,1.0,1,1,1810,0,1810,0,1,1
steps32_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,at_least_k,1.0,2,1,198,0,198,0,1,1
steps32_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,at_least_k,1.0,3,1,199,0,199,0,1,1
steps32_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,at_least_k,1.0,4,1,193,0,193,0,1,1
steps32_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,augmented_exact_k,0.25,1,1,1810,0,1810,0,1,1
steps32_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,augmented_exact_k,0.25,2,3,198,0,0,198,1,1
steps32_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,augmented_exact_k,0.25,3,4,199,0,199,0,1,1
steps32_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,augmented_exact_k,0.25,4,5,193,0,193,0,1,1
steps32_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,augmented_exact_k,0.5,1,1,1810,0,1810,0,1,1
steps32_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,augmented_exact_k,0.5,2,3,198,0,0,198,1,1
steps32_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,augmented_exact_k,0.5,3,4,199,0,0,199,1,1
steps32_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,augmented_exact_k,0.5,4,7,193,0,0,193,1,1
steps32_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,augmented_exact_k,0.75,1,1,1810,0,1810,0,1,1
steps32_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,augmented_exact_k,0.75,2,1,198,0,198,0,1,1
steps32_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,augmented_exact_k,0.75,3,1,199,0,199,0,1,1
steps32_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,augmented_exact_k,0.75,4,5,193,0,0,193,1,1
steps32_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,augmented_exact_k,1.0,1,1,1810,0,1810,0,1,1
steps32_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,augmented_exact_k,1.0,2,1,198,0,198,0,1,1
steps32_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,augmented_exact_k,1.0,3,1,199,0,199,0,1,1
steps32_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,augmented_exact_k,1.0,4,1,193,0,193,0,1,1
steps32_targets24_bp0.42_wj0.55,graph_cut_member_index_free,at_least_k,0.25,1,1,1810,0,1810,0,1,1
steps32_targets24_bp0.42_wj0.55,graph_cut_member_index_free,at_least_k,0.25,2,3,198,0,0,198,1,1
steps32_targets24_bp0.42_wj0.55,graph_cut_member_index_free,at_least_k,0.25,3,7,199,0,0,199,1,1
steps32_targets24_bp0.42_wj0.55,graph_cut_member_index_free,at_least_k,0.25,4,15,193,0,0,193,1,1
steps32_targets24_bp0.42_wj0.55,graph_cut_member_index_free,at_least_k,0.5,1,1,1810,0,1810,0,1,1
steps32_targets24_bp0.42_wj0.55,graph_cut_member_index_free,at_least_k,0.5,2,3,198,0,0,198,1,1
steps32_targets24_bp0.42_wj0.55,graph_cut_member_index_free,at_least_k,0.5,3,4,199,0,0,199,1,1
steps32_targets24_bp0.42_wj0.55,graph_cut_member_index_free,at_least_k,0.5,4,11,193,0,0,193,1,1
steps32_targets24_bp0.42_wj0.55,graph_cut_member_index_free,at_least_k,0.75,1,1,1810,0,1810,0,1,1
steps32_targets24_bp0.42_wj0.55,graph_cut_member_index_free,at_least_k,0.75,2,1,198,0,198,0,1,1
steps32_targets24_bp0.42_wj0.55,graph_cut_member_index_free,at_least_k,0.75,3,1,199,0,199,0,1,1
steps32_targets24_bp0.42_wj0.55,graph_cut_member_index_free,at_least_k,0.75,4,5,193,0,0,193,1,1
steps32_targets24_bp0.42_wj0.55,graph_cut_member_index_free,at_least_k,1.0,1,1,1810,0,1810,0,1,1
steps32_targets24_bp0.42_wj0.55,graph_cut_member_index_free,at_least_k,1.0,2,1,198,0,198,0,1,1
steps32_targets24_bp0.42_wj0.55,graph_cut_member_index_free,at_least_k,1.0,3,1,199,0,199,0,1,1
steps32_targets24_bp0.42_wj0.55,graph_cut_member_index_free,at_least_k,1.0,4,1,193,0,193,0,1,1
steps32_targets24_bp0.42_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.25,1,1,1810,0,1810,0,1,1
steps32_targets24_bp0.42_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.25,2,3,198,0,0,198,1,1
steps32_targets24_bp0.42_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.25,3,4,199,0,199,0,1,1
steps32_targets24_bp0.42_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.25,4,5,193,0,193,0,1,1
steps32_targets24_bp0.42_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.5,1,1,1810,0,1810,0,1,1
steps32_targets24_bp0.42_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.5,2,3,198,0,0,198,1,1
steps32_targets24_bp0.42_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.5,3,4,199,0,0,199,1,1
steps32_targets24_bp0.42_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.5,4,7,193,0,0,193,1,1
steps32_targets24_bp0.42_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.75,1,1,1810,0,1810,0,1,1
steps32_targets24_bp0.42_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.75,2,1,198,0,198,0,1,1
steps32_targets24_bp0.42_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.75,3,1,199,0,199,0,1,1
steps32_targets24_bp0.42_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.75,4,5,193,0,0,193,1,1
steps32_targets24_bp0.42_wj0.55,graph_cut_member_index_free,augmented_exact_k,1.0,1,1,1810,0,1810,0,1,1
steps32_targets24_bp0.42_wj0.55,graph_cut_member_index_free,augmented_exact_k,1.0,2,1,198,0,198,0,1,1
steps32_targets24_bp0.42_wj0.55,graph_cut_member_index_free,augmented_exact_k,1.0,3,1,199,0,199,0,1,1
steps32_targets24_bp0.42_wj0.55,graph_cut_member_index_free,augmented_exact_k,1.0,4,1,193,0,193,0,1,1
steps32_targets24_bp0.42_wj0.55,incidence_role_signed,at_least_k,0.25,1,1,1810,0,1810,0,1,1
steps32_targets24_bp0.42_wj0.55,incidence_role_signed,at_least_k,0.25,2,3,198,96,0,102,0,1
steps32_targets24_bp0.42_wj0.55,incidence_role_signed,at_least_k,0.25,3,7,199,117,0,82,0,1
steps32_targets24_bp0.42_wj0.55,incidence_role_signed,at_least_k,0.25,4,15,193,103,0,90,0,1
steps32_targets24_bp0.42_wj0.55,incidence_role_signed,at_least_k,0.5,1,1,1810,0,1810,0,1,1
steps32_targets24_bp0.42_wj0.55,incidence_role_signed,at_least_k,0.5,2,3,198,96,0,102,0,1
steps32_targets24_bp0.42_wj0.55,incidence_role_signed,at_least_k,0.5,3,4,199,167,0,32,0,1
steps32_targets24_bp0.42_wj0.55,incidence_role_signed,at_least_k,0.5,4,11,193,147,0,46,0,1
steps32_targets24_bp0.42_wj0.55,incidence_role_signed,at_least_k,0.75,1,1,1810,0,1810,0,1,1
steps32_targets24_bp0.42_wj0.55,incidence_role_signed,at_least_k,0.75,2,1,198,0,198,0,1,1
steps32_targets24_bp0.42_wj0.55,incidence_role_signed,at_least_k,0.75,3,1,199,0,199,0,1,1
steps32_targets24_bp0.42_wj0.55,incidence_role_signed,at_least_k,0.75,4,5,193,191,0,2,0,1
steps32_targets24_bp0.42_wj0.55,incidence_role_signed,at_least_k,1.0,1,1,1810,0,1810,0,1,1
steps32_targets24_bp0.42_wj0.55,incidence_role_signed,at_least_k,1.0,2,1,198,0,198,0,1,1
steps32_targets24_bp0.42_wj0.55,incidence_role_signed,at_least_k,1.0,3,1,199,0,199,0,1,1
steps32_targets24_bp0.42_wj0.55,incidence_role_signed,at_least_k,1.0,4,1,193,0,193,0,1,1
steps32_targets24_bp0.42_wj0.55,incidence_role_signed,augmented_exact_k,0.25,1,1,1810,0,1810,0,1,1
steps32_targets24_bp0.42_wj0.55,incidence_role_signed,augmented_exact_k,0.25,2,3,198,96,0,102,0,1
steps32_targets24_bp0.42_wj0.55,incidence_role_signed,augmented_exact_k,0.25,3,4,199,66,0,133,0,1
steps32_targets24_bp0.42_wj0.55,incidence_role_signed,augmented_exact_k,0.25,4,5,193,61,7,125,0,0
steps32_targets24_bp0.42_wj0.55,incidence_role_signed,augmented_exact_k,0.5,1,1,1810,0,1810,0,1,1
steps32_targets24_bp0.42_wj0.55,incidence_role_signed,augmented_exact_k,0.5,2,3,198,96,0,102,0,1
steps32_targets24_bp0.42_wj0.55,incidence_role_signed,augmented_exact_k,0.5,3,4,199,167,0,32,0,1
steps32_targets24_bp0.42_wj0.55,incidence_role_signed,augmented_exact_k,0.5,4,7,193,103,0,90,0,1
steps32_targets24_bp0.42_wj0.55,incidence_role_signed,augmented_exact_k,0.75,1,1,1810,0,1810,0,1,1
steps32_targets24_bp0.42_wj0.55,incidence_role_signed,augmented_exact_k,0.75,2,1,198,0,198,0,1,1
steps32_targets24_bp0.42_wj0.55,incidence_role_signed,augmented_exact_k,0.75,3,1,199,0,199,0,1,1
steps32_targets24_bp0.42_wj0.55,incidence_role_signed,augmented_exact_k,0.75,4,5,193,191,0,2,0,1
steps32_targets24_bp0.42_wj0.55,incidence_role_signed,augmented_exact_k,1.0,1,1,1810,0,1810,0,1,1
steps32_targets24_bp0.42_wj0.55,incidence_role_signed,augmented_exact_k,1.0,2,1,198,0,198,0,1,1
steps32_targets24_bp0.42_wj0.55,incidence_role_signed,augmented_exact_k,1.0,3,1,199,0,199,0,1,1
steps32_targets24_bp0.42_wj0.55,incidence_role_signed,augmented_exact_k,1.0,4,1,193,0,193,0,1,1
steps32_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,at_least_k,0.25,1,1,1715,0,1715,0,1,1
steps32_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,at_least_k,0.25,2,3,223,0,0,223,1,1
steps32_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,at_least_k,0.25,3,7,242,0,0,242,1,1
steps32_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,at_least_k,0.25,4,15,220,0,0,220,1,1
steps32_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,at_least_k,0.5,1,1,1715,0,1715,0,1,1
steps32_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,at_least_k,0.5,2,3,223,0,0,223,1,1
steps32_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,at_least_k,0.5,3,4,242,0,0,242,1,1
steps32_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,at_least_k,0.5,4,11,220,0,0,220,1,1
steps32_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,at_least_k,0.75,1,1,1715,0,1715,0,1,1
steps32_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,at_least_k,0.75,2,1,223,0,223,0,1,1
steps32_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,at_least_k,0.75,3,1,242,0,242,0,1,1
steps32_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,at_least_k,0.75,4,5,220,0,0,220,1,1
steps32_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,at_least_k,1.0,1,1,1715,0,1715,0,1,1
steps32_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,at_least_k,1.0,2,1,223,0,223,0,1,1
steps32_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,at_least_k,1.0,3,1,242,0,242,0,1,1
steps32_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,at_least_k,1.0,4,1,220,0,220,0,1,1
steps32_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.25,1,1,1715,0,1715,0,1,1
steps32_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.25,2,3,223,0,0,223,1,1
steps32_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.25,3,4,242,0,242,0,1,1
steps32_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.25,4,5,220,0,220,0,1,1
steps32_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.5,1,1,1715,0,1715,0,1,1
steps32_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.5,2,3,223,0,0,223,1,1
steps32_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.5,3,4,242,0,0,242,1,1
steps32_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.5,4,7,220,0,0,220,1,1
steps32_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.75,1,1,1715,0,1715,0,1,1
steps32_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.75,2,1,223,0,223,0,1,1
steps32_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.75,3,1,242,0,242,0,1,1
steps32_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.75,4,5,220,0,0,220,1,1
steps32_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,1.0,1,1,1715,0,1715,0,1,1
steps32_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,1.0,2,1,223,0,223,0,1,1
steps32_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,1.0,3,1,242,0,242,0,1,1
steps32_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,1.0,4,1,220,0,220,0,1,1
steps32_targets24_bp0.42_wj0.72,edge_direction_only,at_least_k,0.25,1,1,1715,0,1715,0,1,1
steps32_targets24_bp0.42_wj0.72,edge_direction_only,at_least_k,0.25,2,3,223,0,0,223,1,1
steps32_targets24_bp0.42_wj0.72,edge_direction_only,at_least_k,0.25,3,7,242,0,0,242,1,1
steps32_targets24_bp0.42_wj0.72,edge_direction_only,at_least_k,0.25,4,15,220,0,0,220,1,1
steps32_targets24_bp0.42_wj0.72,edge_direction_only,at_least_k,0.5,1,1,1715,0,1715,0,1,1
steps32_targets24_bp0.42_wj0.72,edge_direction_only,at_least_k,0.5,2,3,223,0,0,223,1,1
steps32_targets24_bp0.42_wj0.72,edge_direction_only,at_least_k,0.5,3,4,242,0,0,242,1,1
steps32_targets24_bp0.42_wj0.72,edge_direction_only,at_least_k,0.5,4,11,220,0,0,220,1,1
steps32_targets24_bp0.42_wj0.72,edge_direction_only,at_least_k,0.75,1,1,1715,0,1715,0,1,1
steps32_targets24_bp0.42_wj0.72,edge_direction_only,at_least_k,0.75,2,1,223,0,223,0,1,1
steps32_targets24_bp0.42_wj0.72,edge_direction_only,at_least_k,0.75,3,1,242,0,242,0,1,1
steps32_targets24_bp0.42_wj0.72,edge_direction_only,at_least_k,0.75,4,5,220,0,0,220,1,1
steps32_targets24_bp0.42_wj0.72,edge_direction_only,at_least_k,1.0,1,1,1715,0,1715,0,1,1
steps32_targets24_bp0.42_wj0.72,edge_direction_only,at_least_k,1.0,2,1,223,0,223,0,1,1
steps32_targets24_bp0.42_wj0.72,edge_direction_only,at_least_k,1.0,3,1,242,0,242,0,1,1
steps32_targets24_bp0.42_wj0.72,edge_direction_only,at_least_k,1.0,4,1,220,0,220,0,1,1
steps32_targets24_bp0.42_wj0.72,edge_direction_only,augmented_exact_k,0.25,1,1,1715,0,1715,0,1,1
steps32_targets24_bp0.42_wj0.72,edge_direction_only,augmented_exact_k,0.25,2,3,223,0,0,223,1,1
steps32_targets24_bp0.42_wj0.72,edge_direction_only,augmented_exact_k,0.25,3,4,242,0,242,0,1,1
steps32_targets24_bp0.42_wj0.72,edge_direction_only,augmented_exact_k,0.25,4,5,220,0,220,0,1,1
steps32_targets24_bp0.42_wj0.72,edge_direction_only,augmented_exact_k,0.5,1,1,1715,0,1715,0,1,1
steps32_targets24_bp0.42_wj0.72,edge_direction_only,augmented_exact_k,0.5,2,3,223,0,0,223,1,1
steps32_targets24_bp0.42_wj0.72,edge_direction_only,augmented_exact_k,0.5,3,4,242,0,0,242,1,1
steps32_targets24_bp0.42_wj0.72,edge_direction_only,augmented_exact_k,0.5,4,7,220,0,0,220,1,1
steps32_targets24_bp0.42_wj0.72,edge_direction_only,augmented_exact_k,0.75,1,1,1715,0,1715,0,1,1
steps32_targets24_bp0.42_wj0.72,edge_direction_only,augmented_exact_k,0.75,2,1,223,0,223,0,1,1
steps32_targets24_bp0.42_wj0.72,edge_direction_only,augmented_exact_k,0.75,3,1,242,0,242,0,1,1
steps32_targets24_bp0.42_wj0.72,edge_direction_only,augmented_exact_k,0.75,4,5,220,0,0,220,1,1
steps32_targets24_bp0.42_wj0.72,edge_direction_only,augmented_exact_k,1.0,1,1,1715,0,1715,0,1,1
steps32_targets24_bp0.42_wj0.72,edge_direction_only,augmented_exact_k,1.0,2,1,223,0,223,0,1,1
steps32_targets24_bp0.42_wj0.72,edge_direction_only,augmented_exact_k,1.0,3,1,242,0,242,0,1,1
steps32_targets24_bp0.42_wj0.72,edge_direction_only,augmented_exact_k,1.0,4,1,220,0,220,0,1,1
steps32_targets24_bp0.42_wj0.72,edge_pair_signed_no_member,at_least_k,0.25,1,1,1715,0,1715,0,1,1
steps32_targets24_bp0.42_wj0.72,edge_pair_signed_no_member,at_least_k,0.25,2,3,223,0,0,223,1,1
steps32_targets24_bp0.42_wj0.72,edge_pair_signed_no_member,at_least_k,0.25,3,7,242,0,0,242,1,1
steps32_targets24_bp0.42_wj0.72,edge_pair_signed_no_member,at_least_k,0.25,4,15,220,0,0,220,1,1
steps32_targets24_bp0.42_wj0.72,edge_pair_signed_no_member,at_least_k,0.5,1,1,1715,0,1715,0,1,1
steps32_targets24_bp0.42_wj0.72,edge_pair_signed_no_member,at_least_k,0.5,2,3,223,0,0,223,1,1
steps32_targets24_bp0.42_wj0.72,edge_pair_signed_no_member,at_least_k,0.5,3,4,242,0,0,242,1,1
steps32_targets24_bp0.42_wj0.72,edge_pair_signed_no_member,at_least_k,0.5,4,11,220,0,0,220,1,1
steps32_targets24_bp0.42_wj0.72,edge_pair_signed_no_member,at_least_k,0.75,1,1,1715,0,1715,0,1,1
steps32_targets24_bp0.42_wj0.72,edge_pair_signed_no_member,at_least_k,0.75,2,1,223,0,223,0,1,1
steps32_targets24_bp0.42_wj0.72,edge_pair_signed_no_member,at_least_k,0.75,3,1,242,0,242,0,1,1
steps32_targets24_bp0.42_wj0.72,edge_pair_signed_no_member,at_least_k,0.75,4,5,220,0,0,220,1,1
steps32_targets24_bp0.42_wj0.72,edge_pair_signed_no_member,at_least_k,1.0,1,1,1715,0,1715,0,1,1
steps32_targets24_bp0.42_wj0.72,edge_pair_signed_no_member,at_least_k,1.0,2,1,223,0,223,0,1,1
steps32_targets24_bp0.42_wj0.72,edge_pair_signed_no_member,at_least_k,1.0,3,1,242,0,242,0,1,1
steps32_targets24_bp0.42_wj0.72,edge_pair_signed_no_member,at_least_k,1.0,4,1,220,0,220,0,1,1
steps32_targets24_bp0.42_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.25,1,1,1715,0,1715,0,1,1
steps32_targets24_bp0.42_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.25,2,3,223,0,0,223,1,1
steps32_targets24_bp0.42_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.25,3,4,242,0,242,0,1,1
steps32_targets24_bp0.42_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.25,4,5,220,0,220,0,1,1
steps32_targets24_bp0.42_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.5,1,1,1715,0,1715,0,1,1
steps32_targets24_bp0.42_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.5,2,3,223,0,0,223,1,1
steps32_targets24_bp0.42_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.5,3,4,242,0,0,242,1,1
steps32_targets24_bp0.42_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.5,4,7,220,0,0,220,1,1
steps32_targets24_bp0.42_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.75,1,1,1715,0,1715,0,1,1
steps32_targets24_bp0.42_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.75,2,1,223,0,223,0,1,1
steps32_targets24_bp0.42_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.75,3,1,242,0,242,0,1,1
steps32_targets24_bp0.42_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.75,4,5,220,0,0,220,1,1
steps32_targets24_bp0.42_wj0.72,edge_pair_signed_no_member,augmented_exact_k,1.0,1,1,1715,0,1715,0,1,1
steps32_targets24_bp0.42_wj0.72,edge_pair_signed_no_member,augmented_exact_k,1.0,2,1,223,0,223,0,1,1
steps32_targets24_bp0.42_wj0.72,edge_pair_signed_no_member,augmented_exact_k,1.0,3,1,242,0,242,0,1,1
steps32_targets24_bp0.42_wj0.72,edge_pair_signed_no_member,augmented_exact_k,1.0,4,1,220,0,220,0,1,1
steps32_targets24_bp0.42_wj0.72,graph_cut_member_index_free,at_least_k,0.25,1,1,1715,0,1715,0,1,1
steps32_targets24_bp0.42_wj0.72,graph_cut_member_index_free,at_least_k,0.25,2,3,223,0,0,223,1,1
steps32_targets24_bp0.42_wj0.72,graph_cut_member_index_free,at_least_k,0.25,3,7,242,0,0,242,1,1
steps32_targets24_bp0.42_wj0.72,graph_cut_member_index_free,at_least_k,0.25,4,15,220,0,0,220,1,1
steps32_targets24_bp0.42_wj0.72,graph_cut_member_index_free,at_least_k,0.5,1,1,1715,0,1715,0,1,1
steps32_targets24_bp0.42_wj0.72,graph_cut_member_index_free,at_least_k,0.5,2,3,223,0,0,223,1,1
steps32_targets24_bp0.42_wj0.72,graph_cut_member_index_free,at_least_k,0.5,3,4,242,0,0,242,1,1
steps32_targets24_bp0.42_wj0.72,graph_cut_member_index_free,at_least_k,0.5,4,11,220,0,0,220,1,1
steps32_targets24_bp0.42_wj0.72,graph_cut_member_index_free,at_least_k,0.75,1,1,1715,0,1715,0,1,1
steps32_targets24_bp0.42_wj0.72,graph_cut_member_index_free,at_least_k,0.75,2,1,223,0,223,0,1,1
steps32_targets24_bp0.42_wj0.72,graph_cut_member_index_free,at_least_k,0.75,3,1,242,0,242,0,1,1
steps32_targets24_bp0.42_wj0.72,graph_cut_member_index_free,at_least_k,0.75,4,5,220,0,0,220,1,1
steps32_targets24_bp0.42_wj0.72,graph_cut_member_index_free,at_least_k,1.0,1,1,1715,0,1715,0,1,1
steps32_targets24_bp0.42_wj0.72,graph_cut_member_index_free,at_least_k,1.0,2,1,223,0,223,0,1,1
steps32_targets24_bp0.42_wj0.72,graph_cut_member_index_free,at_least_k,1.0,3,1,242,0,242,0,1,1
steps32_targets24_bp0.42_wj0.72,graph_cut_member_index_free,at_least_k,1.0,4,1,220,0,220,0,1,1
steps32_targets24_bp0.42_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.25,1,1,1715,0,1715,0,1,1
steps32_targets24_bp0.42_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.25,2,3,223,0,0,223,1,1
steps32_targets24_bp0.42_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.25,3,4,242,0,242,0,1,1
steps32_targets24_bp0.42_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.25,4,5,220,0,220,0,1,1
steps32_targets24_bp0.42_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.5,1,1,1715,0,1715,0,1,1
