config_id,keying,family_semantics,threshold_fraction,rows,orientation_bins,bin_count,has_low,has_medium,has_high,has_low_high,support_width_classes,family_size_classes,high_bin_presence_rate
steps64_targets18_bp0.42_wj0.85,edge_direction_only,augmented_exact_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;7,0.0
steps64_targets18_bp0.42_wj0.85,edge_direction_only,augmented_exact_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps64_targets18_bp0.42_wj0.85,edge_direction_only,augmented_exact_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps64_targets18_bp0.42_wj0.85,edge_pair_signed_no_member,at_least_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;7;15,0.0
steps64_targets18_bp0.42_wj0.85,edge_pair_signed_no_member,at_least_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;11,0.0
steps64_targets18_bp0.42_wj0.85,edge_pair_signed_no_member,at_least_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps64_targets18_bp0.42_wj0.85,edge_pair_signed_no_member,at_least_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps64_targets18_bp0.42_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;5,0.0
steps64_targets18_bp0.42_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;7,0.0
steps64_targets18_bp0.42_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps64_targets18_bp0.42_wj0.85,edge_pair_signed_no_member,augmented_exact_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps64_targets18_bp0.42_wj0.85,graph_cut_member_index_free,at_least_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;7;15,0.0
steps64_targets18_bp0.42_wj0.85,graph_cut_member_index_free,at_least_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;11,0.0
steps64_targets18_bp0.42_wj0.85,graph_cut_member_index_free,at_least_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps64_targets18_bp0.42_wj0.85,graph_cut_member_index_free,at_least_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps64_targets18_bp0.42_wj0.85,graph_cut_member_index_free,augmented_exact_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;5,0.0
steps64_targets18_bp0.42_wj0.85,graph_cut_member_index_free,augmented_exact_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;7,0.0
steps64_targets18_bp0.42_wj0.85,graph_cut_member_index_free,augmented_exact_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps64_targets18_bp0.42_wj0.85,graph_cut_member_index_free,augmented_exact_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps64_targets18_bp0.42_wj0.85,incidence_role_signed,at_least_k,0.25,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;3;7;15,0.3438888888888889
steps64_targets18_bp0.42_wj0.85,incidence_role_signed,at_least_k,0.5,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;3;4;11,0.47888888888888886
steps64_targets18_bp0.42_wj0.85,incidence_role_signed,at_least_k,0.75,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;5,0.23222222222222222
steps64_targets18_bp0.42_wj0.85,incidence_role_signed,at_least_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps64_targets18_bp0.42_wj0.85,incidence_role_signed,augmented_exact_k,0.25,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;3;4;5,0.26
steps64_targets18_bp0.42_wj0.85,incidence_role_signed,augmented_exact_k,0.5,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;3;4;7,0.43666666666666665
steps64_targets18_bp0.42_wj0.85,incidence_role_signed,augmented_exact_k,0.75,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;5,0.23222222222222222
steps64_targets18_bp0.42_wj0.85,incidence_role_signed,augmented_exact_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps64_targets18_bp0.55_wj0.55,catalog_augmented_edge_pair,at_least_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;7;15,0.0
steps64_targets18_bp0.55_wj0.55,catalog_augmented_edge_pair,at_least_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;11,0.0
steps64_targets18_bp0.55_wj0.55,catalog_augmented_edge_pair,at_least_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps64_targets18_bp0.55_wj0.55,catalog_augmented_edge_pair,at_least_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps64_targets18_bp0.55_wj0.55,catalog_augmented_edge_pair,augmented_exact_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;5,0.0
steps64_targets18_bp0.55_wj0.55,catalog_augmented_edge_pair,augmented_exact_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;7,0.0
steps64_targets18_bp0.55_wj0.55,catalog_augmented_edge_pair,augmented_exact_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps64_targets18_bp0.55_wj0.55,catalog_augmented_edge_pair,augmented_exact_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps64_targets18_bp0.55_wj0.55,edge_direction_only,at_least_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;7;15,0.0
steps64_targets18_bp0.55_wj0.55,edge_direction_only,at_least_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;11,0.0
steps64_targets18_bp0.55_wj0.55,edge_direction_only,at_least_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps64_targets18_bp0.55_wj0.55,edge_direction_only,at_least_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps64_targets18_bp0.55_wj0.55,edge_direction_only,augmented_exact_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;5,0.0
steps64_targets18_bp0.55_wj0.55,edge_direction_only,augmented_exact_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;7,0.0
steps64_targets18_bp0.55_wj0.55,edge_direction_only,augmented_exact_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps64_targets18_bp0.55_wj0.55,edge_direction_only,augmented_exact_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps64_targets18_bp0.55_wj0.55,edge_pair_signed_no_member,at_least_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;7;15,0.0
steps64_targets18_bp0.55_wj0.55,edge_pair_signed_no_member,at_least_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;11,0.0
steps64_targets18_bp0.55_wj0.55,edge_pair_signed_no_member,at_least_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps64_targets18_bp0.55_wj0.55,edge_pair_signed_no_member,at_least_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps64_targets18_bp0.55_wj0.55,edge_pair_signed_no_member,augmented_exact_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;5,0.0
steps64_targets18_bp0.55_wj0.55,edge_pair_signed_no_member,augmented_exact_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;7,0.0
steps64_targets18_bp0.55_wj0.55,edge_pair_signed_no_member,augmented_exact_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps64_targets18_bp0.55_wj0.55,edge_pair_signed_no_member,augmented_exact_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps64_targets18_bp0.55_wj0.55,graph_cut_member_index_free,at_least_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;7;15,0.0
steps64_targets18_bp0.55_wj0.55,graph_cut_member_index_free,at_least_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;11,0.0
steps64_targets18_bp0.55_wj0.55,graph_cut_member_index_free,at_least_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps64_targets18_bp0.55_wj0.55,graph_cut_member_index_free,at_least_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps64_targets18_bp0.55_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;5,0.0
steps64_targets18_bp0.55_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;7,0.0
steps64_targets18_bp0.55_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps64_targets18_bp0.55_wj0.55,graph_cut_member_index_free,augmented_exact_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps64_targets18_bp0.55_wj0.55,incidence_role_signed,at_least_k,0.25,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;3;7;15,0.3333333333333333
steps64_targets18_bp0.55_wj0.55,incidence_role_signed,at_least_k,0.5,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;3;4;11,0.445
steps64_targets18_bp0.55_wj0.55,incidence_role_signed,at_least_k,0.75,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;5,0.205
steps64_targets18_bp0.55_wj0.55,incidence_role_signed,at_least_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps64_targets18_bp0.55_wj0.55,incidence_role_signed,augmented_exact_k,0.25,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;3;4;5,0.2338888888888889
steps64_targets18_bp0.55_wj0.55,incidence_role_signed,augmented_exact_k,0.5,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;3;4;7,0.4011111111111111
steps64_targets18_bp0.55_wj0.55,incidence_role_signed,augmented_exact_k,0.75,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;5,0.205
steps64_targets18_bp0.55_wj0.55,incidence_role_signed,augmented_exact_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps64_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,at_least_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;7;15,0.0
steps64_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,at_least_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;11,0.0
steps64_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,at_least_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps64_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,at_least_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps64_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;5,0.0
steps64_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;7,0.0
steps64_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps64_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps64_targets18_bp0.55_wj0.72,edge_direction_only,at_least_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;7;15,0.0
steps64_targets18_bp0.55_wj0.72,edge_direction_only,at_least_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;11,0.0
steps64_targets18_bp0.55_wj0.72,edge_direction_only,at_least_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps64_targets18_bp0.55_wj0.72,edge_direction_only,at_least_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps64_targets18_bp0.55_wj0.72,edge_direction_only,augmented_exact_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;5,0.0
steps64_targets18_bp0.55_wj0.72,edge_direction_only,augmented_exact_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;7,0.0
steps64_targets18_bp0.55_wj0.72,edge_direction_only,augmented_exact_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps64_targets18_bp0.55_wj0.72,edge_direction_only,augmented_exact_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps64_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,at_least_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;7;15,0.0
steps64_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,at_least_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;11,0.0
steps64_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,at_least_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps64_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,at_least_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps64_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;5,0.0
steps64_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;7,0.0
steps64_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps64_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,augmented_exact_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps64_targets18_bp0.55_wj0.72,graph_cut_member_index_free,at_least_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;7;15,0.0
steps64_targets18_bp0.55_wj0.72,graph_cut_member_index_free,at_least_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;11,0.0
steps64_targets18_bp0.55_wj0.72,graph_cut_member_index_free,at_least_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps64_targets18_bp0.55_wj0.72,graph_cut_member_index_free,at_least_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps64_targets18_bp0.55_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;5,0.0
steps64_targets18_bp0.55_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;7,0.0
steps64_targets18_bp0.55_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps64_targets18_bp0.55_wj0.72,graph_cut_member_index_free,augmented_exact_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps64_targets18_bp0.55_wj0.72,incidence_role_signed,at_least_k,0.25,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;3;7;15,0.3688888888888889
steps64_targets18_bp0.55_wj0.72,incidence_role_signed,at_least_k,0.5,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;3;4;11,0.49444444444444446
steps64_targets18_bp0.55_wj0.72,incidence_role_signed,at_least_k,0.75,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;5,0.21833333333333332
steps64_targets18_bp0.55_wj0.72,incidence_role_signed,at_least_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps64_targets18_bp0.55_wj0.72,incidence_role_signed,augmented_exact_k,0.25,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;3;4;5,0.27055555555555555
steps64_targets18_bp0.55_wj0.72,incidence_role_signed,augmented_exact_k,0.5,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;3;4;7,0.45666666666666667
steps64_targets18_bp0.55_wj0.72,incidence_role_signed,augmented_exact_k,0.75,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;5,0.21833333333333332
steps64_targets18_bp0.55_wj0.72,incidence_role_signed,augmented_exact_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps64_targets18_bp0.55_wj0.85,catalog_augmented_edge_pair,at_least_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;7;15,0.0
steps64_targets18_bp0.55_wj0.85,catalog_augmented_edge_pair,at_least_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;11,0.0
steps64_targets18_bp0.55_wj0.85,catalog_augmented_edge_pair,at_least_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps64_targets18_bp0.55_wj0.85,catalog_augmented_edge_pair,at_least_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps64_targets18_bp0.55_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;5,0.0
steps64_targets18_bp0.55_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;7,0.0
steps64_targets18_bp0.55_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps64_targets18_bp0.55_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps64_targets18_bp0.55_wj0.85,edge_direction_only,at_least_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;7;15,0.0
steps64_targets18_bp0.55_wj0.85,edge_direction_only,at_least_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;11,0.0
steps64_targets18_bp0.55_wj0.85,edge_direction_only,at_least_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps64_targets18_bp0.55_wj0.85,edge_direction_only,at_least_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps64_targets18_bp0.55_wj0.85,edge_direction_only,augmented_exact_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;5,0.0
steps64_targets18_bp0.55_wj0.85,edge_direction_only,augmented_exact_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;7,0.0
steps64_targets18_bp0.55_wj0.85,edge_direction_only,augmented_exact_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps64_targets18_bp0.55_wj0.85,edge_direction_only,augmented_exact_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps64_targets18_bp0.55_wj0.85,edge_pair_signed_no_member,at_least_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;7;15,0.0
steps64_targets18_bp0.55_wj0.85,edge_pair_signed_no_member,at_least_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;11,0.0
steps64_targets18_bp0.55_wj0.85,edge_pair_signed_no_member,at_least_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps64_targets18_bp0.55_wj0.85,edge_pair_signed_no_member,at_least_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps64_targets18_bp0.55_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;5,0.0
steps64_targets18_bp0.55_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;7,0.0
steps64_targets18_bp0.55_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps64_targets18_bp0.55_wj0.85,edge_pair_signed_no_member,augmented_exact_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps64_targets18_bp0.55_wj0.85,graph_cut_member_index_free,at_least_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;7;15,0.0
steps64_targets18_bp0.55_wj0.85,graph_cut_member_index_free,at_least_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;11,0.0
steps64_targets18_bp0.55_wj0.85,graph_cut_member_index_free,at_least_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps64_targets18_bp0.55_wj0.85,graph_cut_member_index_free,at_least_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps64_targets18_bp0.55_wj0.85,graph_cut_member_index_free,augmented_exact_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;5,0.0
steps64_targets18_bp0.55_wj0.85,graph_cut_member_index_free,augmented_exact_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;7,0.0
steps64_targets18_bp0.55_wj0.85,graph_cut_member_index_free,augmented_exact_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps64_targets18_bp0.55_wj0.85,graph_cut_member_index_free,augmented_exact_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps64_targets18_bp0.55_wj0.85,incidence_role_signed,at_least_k,0.25,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;3;7;15,0.37444444444444447
steps64_targets18_bp0.55_wj0.85,incidence_role_signed,at_least_k,0.5,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;3;4;11,0.5038888888888889
steps64_targets18_bp0.55_wj0.85,incidence_role_signed,at_least_k,0.75,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;5,0.22555555555555556
steps64_targets18_bp0.55_wj0.85,incidence_role_signed,at_least_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps64_targets18_bp0.55_wj0.85,incidence_role_signed,augmented_exact_k,0.25,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;3;4;5,0.2688888888888889
steps64_targets18_bp0.55_wj0.85,incidence_role_signed,augmented_exact_k,0.5,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;3;4;7,0.45666666666666667
steps64_targets18_bp0.55_wj0.85,incidence_role_signed,augmented_exact_k,0.75,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;5,0.22555555555555556
steps64_targets18_bp0.55_wj0.85,incidence_role_signed,augmented_exact_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps64_targets24_bp0.35_wj0.55,catalog_augmented_edge_pair,at_least_k,0.25,2400,low;medium,2,True,True,False,False,1;2;3;4,1;3;7;15,0.0
steps64_targets24_bp0.35_wj0.55,catalog_augmented_edge_pair,at_least_k,0.5,2400,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;11,0.0
steps64_targets24_bp0.35_wj0.55,catalog_augmented_edge_pair,at_least_k,0.75,2400,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps64_targets24_bp0.35_wj0.55,catalog_augmented_edge_pair,at_least_k,1.0,2400,low,1,True,False,False,False,1;2;3;4,1,0.0
steps64_targets24_bp0.35_wj0.55,catalog_augmented_edge_pair,augmented_exact_k,0.25,2400,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;5,0.0
steps64_targets24_bp0.35_wj0.55,catalog_augmented_edge_pair,augmented_exact_k,0.5,2400,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;7,0.0
steps64_targets24_bp0.35_wj0.55,catalog_augmented_edge_pair,augmented_exact_k,0.75,2400,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps64_targets24_bp0.35_wj0.55,catalog_augmented_edge_pair,augmented_exact_k,1.0,2400,low,1,True,False,False,False,1;2;3;4,1,0.0
steps64_targets24_bp0.35_wj0.55,edge_direction_only,at_least_k,0.25,2400,low;medium,2,True,True,False,False,1;2;3;4,1;3;7;15,0.0
steps64_targets24_bp0.35_wj0.55,edge_direction_only,at_least_k,0.5,2400,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;11,0.0
steps64_targets24_bp0.35_wj0.55,edge_direction_only,at_least_k,0.75,2400,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps64_targets24_bp0.35_wj0.55,edge_direction_only,at_least_k,1.0,2400,low,1,True,False,False,False,1;2;3;4,1,0.0
steps64_targets24_bp0.35_wj0.55,edge_direction_only,augmented_exact_k,0.25,2400,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;5,0.0
steps64_targets24_bp0.35_wj0.55,edge_direction_only,augmented_exact_k,0.5,2400,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;7,0.0
steps64_targets24_bp0.35_wj0.55,edge_direction_only,augmented_exact_k,0.75,2400,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps64_targets24_bp0.35_wj0.55,edge_direction_only,augmented_exact_k,1.0,2400,low,1,True,False,False,False,1;2;3;4,1,0.0
steps64_targets24_bp0.35_wj0.55,edge_pair_signed_no_member,at_least_k,0.25,2400,low;medium,2,True,True,False,False,1;2;3;4,1;3;7;15,0.0
steps64_targets24_bp0.35_wj0.55,edge_pair_signed_no_member,at_least_k,0.5,2400,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;11,0.0
steps64_targets24_bp0.35_wj0.55,edge_pair_signed_no_member,at_least_k,0.75,2400,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps64_targets24_bp0.35_wj0.55,edge_pair_signed_no_member,at_least_k,1.0,2400,low,1,True,False,False,False,1;2;3;4,1,0.0
steps64_targets24_bp0.35_wj0.55,edge_pair_signed_no_member,augmented_exact_k,0.25,2400,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;5,0.0
steps64_targets24_bp0.35_wj0.55,edge_pair_signed_no_member,augmented_exact_k,0.5,2400,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;7,0.0
steps64_targets24_bp0.35_wj0.55,edge_pair_signed_no_member,augmented_exact_k,0.75,2400,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps64_targets24_bp0.35_wj0.55,edge_pair_signed_no_member,augmented_exact_k,1.0,2400,low,1,True,False,False,False,1;2;3;4,1,0.0
steps64_targets24_bp0.35_wj0.55,graph_cut_member_index_free,at_least_k,0.25,2400,low;medium,2,True,True,False,False,1;2;3;4,1;3;7;15,0.0
steps64_targets24_bp0.35_wj0.55,graph_cut_member_index_free,at_least_k,0.5,2400,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;11,0.0
steps64_targets24_bp0.35_wj0.55,graph_cut_member_index_free,at_least_k,0.75,2400,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps64_targets24_bp0.35_wj0.55,graph_cut_member_index_free,at_least_k,1.0,2400,low,1,True,False,False,False,1;2;3;4,1,0.0
steps64_targets24_bp0.35_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.25,2400,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;5,0.0
steps64_targets24_bp0.35_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.5,2400,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;7,0.0
