measure,seed,run_seed,step_idx,v,N1,N2,N3,N4,V4,S,parent_size,orig_parent_size,frontier_parent_size,n_admitted_parent_subsets,n_admitted_unique_closures,n_admitted_unique_profiles,mu_v4
profile_uniform,chain4,19,13,17,2,1,1,2,6,8,2,2,2,1177,59,39,2.0000000000
profile_uniform,chain4,19,14,18,2,2,1,2,7,17,2,2,2,1548,67,42,2.1488813703
profile_uniform,chain4,19,15,19,3,4,0,0,7,34,3,3,3,1912,73,45,2.1488813703
profile_uniform,chain4,19,16,20,2,3,2,2,9,10,2,2,2,2248,79,46,2.4039086666
profile_uniform,chain4,19,17,21,3,2,0,1,6,24,3,3,3,2557,87,47,2.0000000000
profile_uniform,chain4,19,18,22,1,3,1,0,5,11,1,1,1,3156,105,57,1.8312368960
profile_uniform,chain4,19,19,23,1,1,0,0,2,9,1,1,1,3836,170,70,1.1041475573
profile_uniform,chain4,19,20,24,2,4,0,1,7,43,2,2,2,4482,285,80,2.1488813703
profile_uniform,chain4,19,21,25,2,3,2,2,9,10,2,2,2,5085,305,80,2.4039086666
profile_uniform,chain4,19,22,26,4,4,0,2,10,49,4,4,4,5767,351,81,2.5154334638
profile_uniform,chain4,19,23,27,3,2,0,2,7,32,3,3,3,7233,403,95,2.1488813703
profile_uniform,chain4,19,24,28,3,2,0,1,6,24,3,3,3,8092,441,104,2.0000000000
profile_uniform,chain4,19,25,29,4,1,0,2,7,22,4,4,4,10179,570,126,2.1488813703
profile_uniform,chain4,20,1,5,0,0,0,0,0,1,0,0,0,11,3,3,0.0000000000
profile_uniform,chain4,20,2,6,1,1,1,1,4,1,1,1,1,13,4,4,1.6354633478
profile_uniform,chain4,20,3,7,1,1,1,1,4,1,1,1,1,28,5,4,1.6354633478
profile_uniform,chain4,20,4,8,0,0,0,0,0,1,0,0,0,43,6,4,0.0000000000
profile_uniform,chain4,20,5,9,2,1,0,0,3,8,2,2,2,47,8,5,1.4006773518
profile_uniform,chain4,20,6,10,2,1,0,0,3,8,2,2,2,110,14,9,1.4006773518
profile_uniform,chain4,20,7,11,0,0,0,0,0,1,0,0,0,173,20,9,0.0000000000
profile_uniform,chain4,20,8,12,1,1,0,0,2,9,1,1,1,206,30,11,1.1041475573
profile_uniform,chain4,20,9,13,4,1,0,1,6,14,4,4,4,254,49,16,2.0000000000
profile_uniform,chain4,20,10,14,1,2,1,0,4,2,1,1,1,506,64,26,1.6354633478
profile_uniform,chain4,20,11,15,2,2,0,1,5,25,2,2,2,657,99,37,1.8312368960
profile_uniform,chain4,20,12,16,2,1,0,0,3,8,2,2,2,794,125,43,1.4006773518
profile_uniform,chain4,20,13,17,4,2,1,2,9,15,4,4,4,1154,208,56,2.4039086666
profile_uniform,chain4,20,14,18,4,2,1,2,9,15,4,4,4,1851,227,64,2.4039086666
profile_uniform,chain4,20,15,19,4,2,0,0,6,15,4,4,4,2548,239,68,2.0000000000
profile_uniform,chain4,20,16,20,3,2,1,1,7,8,3,3,3,3347,301,83,2.1488813703
profile_uniform,chain4,20,17,21,3,3,2,2,10,9,3,3,3,4190,363,94,2.5154334638
profile_uniform,chain4,20,18,22,2,4,2,1,9,11,2,2,2,4552,390,103,2.4039086666
profile_uniform,chain4,20,19,23,4,3,1,2,10,24,4,4,4,4724,394,105,2.5154334638
profile_uniform,chain4,20,20,24,1,4,2,0,7,4,1,1,1,5441,427,117,2.1488813703
profile_uniform,chain4,20,21,25,2,6,0,2,10,69,2,2,2,6097,505,142,2.5154334638
profile_uniform,chain4,20,22,26,2,3,2,1,8,2,2,2,2,6140,508,144,2.2824720047
profile_uniform,chain4,20,23,27,4,5,1,2,12,42,4,4,4,7131,602,154,2.7149954922
profile_uniform,chain4,20,24,28,4,2,0,2,8,31,4,4,4,7984,632,161,2.2824720047
profile_uniform,chain4,20,25,29,3,3,1,3,10,33,3,3,3,10096,763,168,2.5154334638
profile_uniform,chain4,21,1,5,0,0,0,0,0,1,0,0,0,11,3,3,0.0000000000
profile_uniform,chain4,21,2,6,1,1,1,1,4,1,1,1,1,13,4,4,1.6354633478
profile_uniform,chain4,21,3,7,1,1,0,0,2,9,1,1,1,28,5,4,1.1041475573
profile_uniform,chain4,21,4,8,2,1,0,1,4,16,2,2,2,39,7,6,1.6354633478
profile_uniform,chain4,21,5,9,1,1,0,0,2,9,1,1,1,81,9,8,1.1041475573
profile_uniform,chain4,21,6,10,2,2,1,0,5,1,2,2,2,117,16,12,1.8312368960
profile_uniform,chain4,21,7,11,3,1,0,1,5,15,3,3,3,154,18,14,1.8312368960
profile_uniform,chain4,21,8,12,4,1,0,0,5,6,4,4,4,284,24,18,1.8312368960
profile_uniform,chain4,21,9,13,3,0,0,1,4,6,3,3,3,449,32,23,1.6354633478
profile_uniform,chain4,21,10,14,4,1,1,2,8,6,4,4,4,659,46,30,2.2824720047
profile_uniform,chain4,21,11,15,3,2,0,1,6,24,3,3,3,1037,50,34,2.0000000000
profile_uniform,chain4,21,12,16,1,3,0,0,4,27,1,1,1,1208,53,35,1.6354633478
profile_uniform,chain4,21,13,17,4,2,0,2,8,31,4,4,4,1481,71,41,2.2824720047
profile_uniform,chain4,21,14,18,2,4,0,2,8,51,2,2,2,2057,74,44,2.2824720047
profile_uniform,chain4,21,15,19,3,3,1,1,8,17,3,3,3,2178,75,45,2.2824720047
profile_uniform,chain4,21,16,20,1,3,0,0,4,27,1,1,1,2421,78,46,1.6354633478
profile_uniform,chain4,21,17,21,2,4,1,1,8,27,2,2,2,2926,113,52,2.2824720047
profile_uniform,chain4,21,18,22,4,2,0,2,8,31,4,4,4,3271,120,56,2.2824720047
profile_uniform,chain4,21,19,23,2,1,1,2,6,8,2,2,2,4327,137,60,2.0000000000
profile_uniform,chain4,21,20,24,0,0,0,0,0,1,0,0,0,5268,182,72,0.0000000000
profile_uniform,chain4,21,21,25,1,3,1,0,5,11,1,1,1,6219,298,86,1.8312368960
profile_uniform,chain4,21,22,26,4,4,0,2,10,49,4,4,4,6914,407,96,2.5154334638
profile_uniform,chain4,21,23,27,3,4,1,1,9,26,3,3,3,7975,443,100,2.4039086666
profile_uniform,chain4,21,24,28,2,4,1,2,9,35,2,2,2,9700,530,114,2.4039086666
profile_uniform,chain4,21,25,29,3,0,0,1,4,6,3,3,3,10029,543,117,1.6354633478
profile_uniform,chain4,22,1,5,1,1,0,0,2,9,1,1,1,11,3,3,1.1041475573
profile_uniform,chain4,22,2,6,2,1,0,1,4,16,2,2,2,18,4,4,1.6354633478
profile_uniform,chain4,22,3,7,1,2,1,0,4,2,1,1,1,44,5,5,1.6354633478
profile_uniform,chain4,22,4,8,1,2,1,0,4,2,1,1,1,44,5,5,1.6354633478
profile_uniform,chain4,22,5,9,1,2,1,0,4,2,1,1,1,44,5,5,1.6354633478
profile_uniform,chain4,22,6,10,0,0,0,0,0,1,0,0,0,51,6,6,0.0000000000
profile_uniform,chain4,22,7,11,1,1,0,0,2,9,1,1,1,74,10,10,1.1041475573
profile_uniform,chain4,22,8,12,1,2,1,0,4,2,1,1,1,111,18,12,1.6354633478
profile_uniform,chain4,22,9,13,1,2,1,0,4,2,1,1,1,138,27,12,1.6354633478
profile_uniform,chain4,22,10,14,4,0,0,1,5,5,4,4,4,192,45,12,1.8312368960
profile_uniform,chain4,22,11,15,1,1,1,1,4,1,1,1,1,570,53,16,1.6354633478
profile_uniform,chain4,22,12,16,2,1,0,1,4,16,2,2,2,687,71,16,1.6354633478
profile_uniform,chain4,22,13,17,1,4,0,0,5,36,1,1,1,1083,109,24,1.8312368960
profile_uniform,chain4,22,14,18,1,2,1,0,4,2,1,1,1,1083,109,24,1.6354633478
profile_uniform,chain4,22,15,19,3,1,0,1,5,15,3,3,3,1241,122,27,1.8312368960
profile_uniform,chain4,22,16,20,4,3,1,0,8,8,4,4,4,1907,196,42,2.2824720047
profile_uniform,chain4,22,17,21,2,2,1,1,6,9,2,2,2,2078,206,47,2.0000000000
profile_uniform,chain4,22,18,22,4,2,0,1,7,23,4,4,4,2448,267,58,2.1488813703
profile_uniform,chain4,22,19,23,4,5,0,0,9,42,4,4,4,3607,324,80,2.4039086666
profile_uniform,chain4,22,20,24,3,3,1,0,7,9,3,3,3,4182,346,92,2.1488813703
profile_uniform,chain4,22,21,25,3,3,2,4,12,25,3,3,3,5137,379,107,2.7149954922
profile_uniform,chain4,22,22,26,3,4,0,0,7,34,3,3,3,5878,392,111,2.1488813703
profile_uniform,chain4,22,23,27,4,4,0,0,8,33,4,4,4,6581,450,130,2.2824720047
profile_uniform,chain4,22,24,28,4,1,0,1,6,14,4,4,4,7383,513,145,2.0000000000
profile_uniform,chain4,22,25,29,4,1,0,1,6,14,4,4,4,10225,697,169,2.0000000000
profile_uniform,chain4,23,1,5,1,1,1,1,4,1,1,1,1,11,3,3,1.6354633478
profile_uniform,chain4,23,2,6,0,0,0,0,0,1,0,0,0,26,4,3,0.0000000000
profile_uniform,chain4,23,3,7,2,1,0,0,3,8,2,2,2,28,5,4,1.4006773518
profile_uniform,chain4,23,4,8,1,1,0,0,2,9,1,1,1,63,8,7,1.1041475573
profile_uniform,chain4,23,5,9,2,1,0,1,4,16,2,2,2,83,12,10,1.6354633478
profile_uniform,chain4,23,6,10,2,2,1,0,5,1,2,2,2,154,16,12,1.8312368960
profile_uniform,chain4,23,7,11,2,2,1,0,5,1,2,2,2,183,17,13,1.8312368960
profile_uniform,chain4,23,8,12,1,2,1,0,4,2,1,1,1,266,19,14,1.6354633478
profile_uniform,chain4,23,9,13,0,0,0,0,0,1,0,0,0,313,22,16,0.0000000000
profile_uniform,chain4,23,10,14,0,0,0,0,0,1,0,0,0,397,39,25,0.0000000000
profile_uniform,chain4,23,11,15,3,2,1,2,8,16,3,3,3,491,65,30,2.2824720047
profile_uniform,chain4,23,12,16,2,2,1,1,6,9,2,2,2,961,69,33,2.0000000000
profile_uniform,chain4,23,13,17,3,1,0,0,4,7,3,3,3,1120,83,36,1.6354633478
profile_uniform,chain4,23,14,18,4,3,1,2,10,24,4,4,4,1671,132,57,2.5154334638
profile_uniform,chain4,23,15,19,3,2,1,2,8,16,3,3,3,1807,134,59,2.2824720047
profile_uniform,chain4,23,16,20,2,1,0,1,4,16,2,2,2,2555,144,63,1.6354633478
profile_uniform,chain4,23,17,21,4,2,0,3,9,39,4,4,4,3278,236,74,2.4039086666
profile_uniform,chain4,23,18,22,2,1,0,1,4,16,2,2,2,4353,269,90,1.6354633478
profile_uniform,chain4,23,19,23,3,3,2,4,12,25,3,3,3,5327,414,96,2.7149954922
profile_uniform,chain4,23,20,24,4,2,0,1,7,23,4,4,4,5538,416,97,2.1488813703
profile_uniform,chain4,23,21,25,2,4,2,1,9,11,2,2,2,7352,505,108,2.4039086666
profile_uniform,chain4,23,22,26,4,5,0,2,11,58,4,4,4,7851,532,114,2.6187070833
profile_uniform,chain4,23,23,27,3,3,1,3,10,33,3,3,3,8682,545,115,2.5154334638
profile_uniform,chain4,23,24,28,4,3,2,3,12,16,4,4,4,8984,553,115,2.7149954922
profile_uniform,chain4,23,25,29,2,4,1,3,10,43,2,2,2,11936,559,119,2.5154334638
profile_uniform,chain4,24,1,5,1,1,0,0,2,9,1,1,1,11,3,3,1.1041475573
profile_uniform,chain4,24,2,6,2,1,0,1,4,16,2,2,2,18,4,4,1.6354633478
profile_uniform,chain4,24,3,7,1,2,1,0,4,2,1,1,1,44,5,5,1.6354633478
profile_uniform,chain4,24,4,8,0,0,0,0,0,1,0,0,0,44,5,5,0.0000000000
profile_uniform,chain4,24,5,9,2,2,1,0,5,1,2,2,2,66,8,8,1.8312368960
profile_uniform,chain4,24,6,10,0,0,0,0,0,1,0,0,0,95,9,9,0.0000000000
profile_uniform,chain4,24,7,11,4,1,0,1,6,14,4,4,4,128,15,12,2.0000000000
profile_uniform,chain4,24,8,12,1,4,1,0,6,20,1,1,1,266,18,15,2.0000000000
profile_uniform,chain4,24,9,13,1,2,1,0,4,2,1,1,1,312,19,16,1.6354633478
profile_uniform,chain4,24,10,14,3,1,1,2,7,7,3,3,3,396,25,17,2.1488813703
profile_uniform,chain4,24,11,15,1,4,1,0,6,20,1,1,1,774,31,21,2.0000000000
profile_uniform,chain4,24,12,16,3,1,1,2,7,7,3,3,3,969,39,22,2.1488813703
profile_uniform,chain4,24,13,17,1,2,1,0,4,2,1,1,1,1476,51,23,1.6354633478
profile_uniform,chain4,24,14,18,2,0,1,4,7,15,2,2,2,1806,87,30,2.1488813703
profile_uniform,chain4,24,15,19,4,4,1,1,10,25,4,4,4,2640,113,39,2.5154334638
profile_uniform,chain4,24,16,20,2,0,1,4,7,15,2,2,2,2640,113,39,2.1488813703
profile_uniform,chain4,24,17,21,4,4,0,1,9,41,4,4,4,3646,140,40,2.4039086666
profile_uniform,chain4,24,18,22,4,2,0,2,8,31,4,4,4,4009,143,43,2.2824720047
profile_uniform,chain4,24,19,23,2,4,2,0,8,3,2,2,2,5086,151,49,2.2824720047
profile_uniform,chain4,24,20,24,3,3,0,1,7,33,3,3,3,5547,158,54,2.1488813703
profile_uniform,chain4,24,21,25,2,2,1,1,6,9,2,2,2,6131,176,65,2.0000000000
profile_uniform,chain4,24,22,26,2,4,2,0,8,3,2,2,2,7230,234,75,2.2824720047
profile_uniform,chain4,24,23,27,3,5,0,1,9,51,3,3,3,8051,266,80,2.4039086666
profile_uniform,chain4,24,24,28,3,3,1,0,7,9,3,3,3,9434,300,84,2.1488813703
profile_uniform,chain4,24,25,29,3,4,0,2,9,50,3,3,3,9786,304,84,2.4039086666
profile_uniform,chain4,25,1,5,1,1,0,0,2,9,1,1,1,11,3,3,1.1041475573
profile_uniform,chain4,25,2,6,1,1,0,0,2,9,1,1,1,18,4,4,1.1041475573
profile_uniform,chain4,25,3,7,1,1,0,0,2,9,1,1,1,32,7,6,1.1041475573
profile_uniform,chain4,25,4,8,1,1,0,0,2,9,1,1,1,57,14,7,1.1041475573
profile_uniform,chain4,25,5,9,4,1,0,0,5,6,4,4,4,97,27,7,1.8312368960
profile_uniform,chain4,25,6,10,2,4,1,0,7,19,2,2,2,190,29,9,2.1488813703
profile_uniform,chain4,25,7,11,1,1,1,1,4,1,1,1,1,190,29,9,1.6354633478
profile_uniform,chain4,25,8,12,1,4,1,0,6,20,1,1,1,242,32,11,2.0000000000
profile_uniform,chain4,25,9,13,3,3,1,1,8,17,3,3,3,298,34,13,2.2824720047
profile_uniform,chain4,25,10,14,2,2,1,3,8,25,2,2,2,354,35,14,2.2824720047
profile_uniform,chain4,25,11,15,2,1,0,1,4,16,2,2,2,433,36,15,1.6354633478
profile_uniform,chain4,25,12,16,3,1,0,0,4,7,3,3,3,644,45,22,1.6354633478
profile_uniform,chain4,25,13,17,3,1,1,4,9,23,3,3,3,973,63,32,2.4039086666
profile_uniform,chain4,25,14,18,2,1,0,1,4,16,2,2,2,1670,69,33,1.6354633478
profile_uniform,chain4,25,15,19,2,1,0,1,4,16,2,2,2,2180,111,43,1.6354633478
profile_uniform,chain4,25,16,20,2,2,1,1,6,9,2,2,2,2755,175,46,2.0000000000
profile_uniform,chain4,25,17,21,1,1,0,0,2,9,1,1,1,3501,225,62,1.1041475573
profile_uniform,chain4,25,18,22,2,4,2,1,9,11,2,2,2,4130,348,67,2.4039086666
profile_uniform,chain4,25,19,23,3,0,0,1,4,6,3,3,3,4271,353,67,1.6354633478
profile_uniform,chain4,25,20,24,3,1,1,3,8,15,3,3,3,5401,508,90,2.2824720047
profile_uniform,chain4,25,21,25,1,4,1,0,6,20,1,1,1,7330,628,95,2.0000000000
profile_uniform,chain4,25,22,26,4,4,2,0,10,1,4,4,4,8477,831,103,2.5154334638
profile_uniform,chain4,25,23,27,3,2,0,2,7,32,3,3,3,9264,886,117,2.1488813703
profile_uniform,chain4,25,24,28,3,1,0,1,5,15,3,3,3,9963,962,126,1.8312368960
profile_uniform,chain4,25,25,29,3,3,0,1,7,33,3,3,3,12403,1154,146,2.1488813703
profile_uniform,chain4,26,1,5,0,0,0,0,0,1,0,0,0,11,3,3,0.0000000000
profile_uniform,chain4,26,2,6,1,1,1,1,4,1,1,1,1,13,4,4,1.6354633478
profile_uniform,chain4,26,3,7,2,1,0,0,3,8,2,2,2,28,5,4,1.4006773518
profile_uniform,chain4,26,4,8,1,1,0,0,2,9,1,1,1,63,8,7,1.1041475573
profile_uniform,chain4,26,5,9,0,0,0,0,0,1,0,0,0,83,12,10,0.0000000000
profile_uniform,chain4,26,6,10,1,2,1,0,4,2,1,1,1,106,20,14,1.6354633478
profile_uniform,chain4,26,7,11,0,0,0,0,0,1,0,0,0,122,21,14,0.0000000000
profile_uniform,chain4,26,8,12,4,2,0,0,6,15,4,4,4,150,33,16,2.0000000000
profile_uniform,chain4,26,9,13,1,2,1,0,4,2,1,1,1,372,39,20,1.6354633478
profile_uniform,chain4,26,10,14,3,3,2,1,9,1,3,3,3,445,45,23,2.4039086666
profile_uniform,chain4,26,11,15,2,4,2,0,8,3,2,2,2,524,47,24,2.2824720047
profile_uniform,chain4,26,12,16,1,4,2,0,7,4,1,1,1,524,47,24,2.1488813703
profile_uniform,chain4,26,13,17,3,2,1,3,9,24,3,3,3,708,58,31,2.4039086666
profile_uniform,chain4,26,14,18,2,2,1,3,8,25,2,2,2,1405,62,33,2.2824720047
profile_uniform,chain4,26,15,19,3,1,1,3,8,15,3,3,3,1526,66,36,2.2824720047
profile_uniform,chain4,26,16,20,4,1,1,3,9,14,4,4,4,2514,82,37,2.4039086666
profile_uniform,chain4,26,17,21,4,1,0,1,6,14,4,4,4,3365,90,39,2.0000000000
profile_uniform,chain4,26,18,22,4,1,0,1,6,14,4,4,4,4329,143,57,2.0000000000
profile_uniform,chain4,26,19,23,2,1,1,3,7,16,2,2,2,5515,235,70,2.1488813703
profile_uniform,chain4,26,20,24,0,0,0,0,0,1,0,0,0,6756,300,79,0.0000000000
profile_uniform,chain4,26,21,25,4,2,1,3,10,23,4,4,4,7883,459,87,2.5154334638
profile_uniform,chain4,26,22,26,4,3,0,3,10,48,4,4,4,10208,478,99,2.5154334638
profile_uniform,chain4,26,23,27,3,3,1,0,7,9,3,3,3,11920,546,111,2.1488813703
profile_uniform,chain4,26,24,28,4,3,0,2,9,40,4,4,4,13637,627,123,2.4039086666
profile_uniform,chain4,26,25,29,3,5,1,3,12,51,3,3,3,14496,648,131,2.7149954922
profile_uniform,chain4,27,1,5,1,1,1,1,4,1,1,1,1,11,3,3,1.6354633478
profile_uniform,chain4,27,2,6,1,1,0,0,2,9,1,1,1,26,4,3,1.1041475573
profile_uniform,chain4,27,3,7,0,0,0,0,0,1,0,0,0,33,5,4,0.0000000000
profile_uniform,chain4,27,4,8,2,1,0,0,3,8,2,2,2,39,7,6,1.4006773518
profile_uniform,chain4,27,5,9,3,1,0,1,5,15,3,3,3,83,12,10,1.8312368960
profile_uniform,chain4,27,6,10,3,2,0,0,5,16,3,3,3,147,14,12,1.8312368960
profile_uniform,chain4,27,7,11,1,2,1,0,4,2,1,1,1,155,15,13,1.6354633478
profile_uniform,chain4,27,8,12,0,0,0,0,0,1,0,0,0,208,18,15,0.0000000000
profile_uniform,chain4,27,9,13,0,0,0,0,0,1,0,0,0,270,31,24,0.0000000000
profile_uniform,chain4,27,10,14,2,3,1,0,6,10,2,2,2,346,51,29,2.0000000000
profile_uniform,chain4,27,11,15,4,1,0,1,6,14,4,4,4,539,65,36,2.0000000000
profile_uniform,chain4,27,12,16,0,0,0,0,0,1,0,0,0,878,91,50,0.0000000000
profile_uniform,chain4,27,13,17,2,2,1,0,5,1,2,2,2,1068,141,55,1.8312368960
profile_uniform,chain4,27,14,18,3,2,1,2,8,16,3,3,3,1449,191,63,2.2824720047
profile_uniform,chain4,27,15,19,2,2,0,1,5,25,2,2,2,2282,212,67,1.8312368960
profile_uniform,chain4,27,16,20,4,2,1,2,9,15,4,4,4,2635,287,71,2.4039086666
profile_uniform,chain4,27,17,21,3,1,0,0,4,7,3,3,3,3361,314,78,1.6354633478
profile_uniform,chain4,27,18,22,3,3,0,1,7,33,3,3,3,4317,476,87,2.1488813703
profile_uniform,chain4,27,19,23,1,2,1,0,4,2,1,1,1,5382,591,89,1.6354633478
profile_uniform,chain4,27,20,24,4,3,0,2,9,40,4,4,4,6158,779,90,2.4039086666
profile_uniform,chain4,27,21,25,3,3,0,2,8,41,3,3,3,7654,892,124,2.2824720047
profile_uniform,chain4,27,22,26,3,4,2,0,9,2,3,3,3,8904,1038,140,2.4039086666
profile_uniform,chain4,27,23,27,4,5,2,1,12,18,4,4,4,10449,1204,157,2.7149954922
profile_uniform,chain4,27,24,28,2,6,3,0,11,5,2,2,2,10727,1209,161,2.6187070833
profile_uniform,chain4,27,25,29,2,3,0,2,7,42,2,2,2,11403,1238,173,2.1488813703
profile_uniform,chain4,28,1,5,0,0,0,0,0,1,0,0,0,11,3,3,0.0000000000
profile_uniform,chain4,28,2,6,1,1,0,0,2,9,1,1,1,13,4,4,1.1041475573
profile_uniform,chain4,28,3,7,1,1,0,0,2,9,1,1,1,24,6,6,1.1041475573
profile_uniform,chain4,28,4,8,4,0,0,1,5,5,4,4,4,44,12,10,1.8312368960
profile_uniform,chain4,28,5,9,2,1,0,1,4,16,2,2,2,108,14,12,1.6354633478
profile_uniform,chain4,28,6,10,1,2,1,0,4,2,1,1,1,195,18,15,1.6354633478
profile_uniform,chain4,28,7,11,2,3,1,1,7,18,2,2,2,232,19,15,2.1488813703
profile_uniform,chain4,28,8,12,0,0,0,0,0,1,0,0,0,232,19,15,0.0000000000
profile_uniform,chain4,28,9,13,1,1,0,0,2,9,1,1,1,310,32,19,1.1041475573
profile_uniform,chain4,28,10,14,3,1,0,1,5,15,3,3,3,426,61,22,1.8312368960
profile_uniform,chain4,28,11,15,2,2,1,0,5,1,2,2,2,737,84,28,1.8312368960
profile_uniform,chain4,28,12,16,3,1,0,1,5,15,3,3,3,940,102,34,1.8312368960
profile_uniform,chain4,28,13,17,1,1,0,0,2,9,1,1,1,1309,142,46,1.1041475573
profile_uniform,chain4,28,14,18,3,2,0,2,7,32,3,3,3,1660,240,48,2.1488813703
profile_uniform,chain4,28,15,19,4,2,0,2,8,31,4,4,4,2102,267,55,2.2824720047
profile_uniform,chain4,28,16,20,4,4,2,0,10,1,4,4,4,2934,291,65,2.5154334638
profile_uniform,chain4,28,17,21,2,1,1,2,6,8,2,2,2,3243,296,70,2.0000000000
profile_uniform,chain4,28,18,22,4,2,0,4,10,47,4,4,4,4306,351,78,2.5154334638
profile_uniform,chain4,28,19,23,4,2,0,4,10,47,4,4,4,5625,376,86,2.5154334638
profile_uniform,chain4,28,20,24,3,0,0,1,4,6,3,3,3,6963,402,95,1.6354633478
profile_uniform,chain4,28,21,25,3,5,3,1,12,3,3,3,3,8262,551,116,2.7149954922
profile_uniform,chain4,28,22,26,3,3,2,3,11,17,3,3,3,8538,557,118,2.6187070833
profile_uniform,chain4,28,23,27,3,5,0,2,10,59,3,3,3,9075,568,120,2.5154334638
profile_uniform,chain4,28,24,28,1,2,1,0,4,2,1,1,1,10165,609,133,1.6354633478
profile_uniform,chain4,28,25,29,2,5,0,1,8,52,2,2,2,11703,857,149,2.2824720047
profile_uniform,chain4,29,1,5,0,0,0,0,0,1,0,0,0,11,3,3,0.0000000000
profile_uniform,chain4,29,2,6,1,1,1,1,4,1,1,1,1,13,4,4,1.6354633478
profile_uniform,chain4,29,3,7,1,1,1,1,4,1,1,1,1,28,5,4,1.6354633478
profile_uniform,chain4,29,4,8,0,0,0,0,0,1,0,0,0,43,6,4,0.0000000000
profile_uniform,chain4,29,5,9,1,1,0,0,2,9,1,1,1,47,8,5,1.1041475573
profile_uniform,chain4,29,6,10,1,1,0,0,2,9,1,1,1,63,12,8,1.1041475573
profile_uniform,chain4,29,7,11,4,1,0,1,6,14,4,4,4,90,22,11,2.0000000000
profile_uniform,chain4,29,8,12,0,0,0,0,0,1,0,0,0,266,30,17,0.0000000000
profile_uniform,chain4,29,9,13,4,3,0,1,8,32,4,4,4,343,49,19,2.2824720047
profile_uniform,chain4,29,10,14,0,0,0,0,0,1,0,0,0,343,49,19,0.0000000000
profile_uniform,chain4,29,11,15,1,1,1,1,4,1,1,1,1,437,77,20,1.6354633478
profile_uniform,chain4,29,12,16,4,1,0,0,5,6,4,4,4,609,111,25,1.8312368960
profile_uniform,chain4,29,13,17,2,4,1,0,7,19,2,2,2,1079,158,31,2.1488813703
profile_uniform,chain4,29,14,18,2,4,1,0,7,19,2,2,2,1185,160,33,2.1488813703
profile_uniform,chain4,29,15,19,4,3,1,3,11,32,4,4,4,1519,179,44,2.6187070833
profile_uniform,chain4,29,16,20,1,1,1,1,4,1,1,1,1,1673,180,45,1.6354633478
profile_uniform,chain4,29,17,21,3,4,1,0,8,18,3,3,3,2168,253,53,2.2824720047
profile_uniform,chain4,29,18,22,3,4,2,2,11,18,3,3,3,2609,290,68,2.6187070833
profile_uniform,chain4,29,19,23,2,3,1,4,10,42,2,2,2,2609,290,68,2.5154334638
profile_uniform,chain4,29,20,24,3,2,1,3,9,24,3,3,3,3406,322,78,2.4039086666
profile_uniform,chain4,29,21,25,3,5,1,0,9,27,3,3,3,4795,330,82,2.4039086666
profile_uniform,chain4,29,22,26,3,2,1,3,9,24,3,3,3,5840,379,93,2.4039086666
profile_uniform,chain4,29,23,27,4,3,2,4,13,24,4,4,4,7906,455,101,2.8052869708
profile_uniform,chain4,29,24,28,3,4,1,0,8,18,3,3,3,9663,474,108,2.2824720047
profile_uniform,chain4,29,25,29,3,3,3,3,12,1,3,3,3,11312,646,124,2.7149954922
profile_uniform,chain4,30,1,5,0,0,0,0,0,1,0,0,0,11,3,3,0.0000000000
profile_uniform,chain4,30,2,6,1,1,0,0,2,9,1,1,1,13,4,4,1.1041475573
profile_uniform,chain4,30,3,7,1,1,1,1,4,1,1,1,1,24,6,6,1.6354633478
profile_uniform,chain4,30,4,8,2,1,0,0,3,8,2,2,2,39,7,6,1.4006773518
profile_uniform,chain4,30,5,9,0,0,0,0,0,1,0,0,0,83,12,10,0.0000000000
profile_uniform,chain4,30,6,10,2,1,0,0,3,8,2,2,2,106,20,14,1.4006773518
profile_uniform,chain4,30,7,11,2,2,0,1,5,25,2,2,2,201,37,19,1.8312368960
profile_uniform,chain4,30,8,12,3,1,0,0,4,7,3,3,3,201,37,19,1.6354633478
profile_uniform,chain4,30,9,13,2,3,1,1,7,18,2,2,2,340,49,26,2.1488813703
profile_uniform,chain4,30,10,14,3,3,0,0,6,25,3,3,3,397,52,27,2.0000000000
profile_uniform,chain4,30,11,15,3,1,0,1,5,15,3,3,3,604,61,31,1.8312368960
profile_uniform,chain4,30,12,16,2,1,0,0,3,8,2,2,2,883,81,36,1.4006773518
profile_uniform,chain4,30,13,17,4,1,1,2,8,6,4,4,4,1176,133,43,2.2824720047
profile_uniform,chain4,30,14,18,2,2,0,1,5,25,2,2,2,1871,156,53,1.8312368960
profile_uniform,chain4,30,15,19,4,2,1,3,10,23,4,4,4,2358,215,69,2.5154334638
profile_uniform,chain4,30,16,20,4,2,1,1,8,7,4,4,4,2950,222,74,2.2824720047
profile_uniform,chain4,30,17,21,3,1,0,1,5,15,3,3,3,4000,267,85,1.8312368960
profile_uniform,chain4,30,18,22,3,1,1,2,7,7,3,3,3,5005,374,97,2.1488813703
profile_uniform,chain4,30,19,23,2,4,1,2,9,35,2,2,2,6156,442,104,2.4039086666
profile_uniform,chain4,30,20,24,4,4,0,3,11,57,4,4,4,6839,498,110,2.6187070833
profile_uniform,chain4,30,21,25,4,2,0,0,6,15,4,4,4,7880,533,123,2.0000000000
profile_uniform,chain4,30,22,26,2,4,0,2,8,51,2,2,2,9175,693,133,2.2824720047
profile_uniform,chain4,30,23,27,1,2,1,0,4,2,1,1,1,10066,803,146,1.6354633478
